nodenumber,    x-coordinate,    y-coordinate,        pressure,         density,      x-velocity,      y-velocity,     temperature,total-temperature,    total-energy, internal-energy
         1, 2.978723404E-03, 0.000000000E+00, 8.455453956E+04, 1.033922523E+00, 1.742740441E+02, 0.000000000E+00, 2.849112991E+02, 3.000000000E+02, 2.201486561E+05, 2.049629348E+05
         2, 5.957446809E-03, 0.000000000E+00, 8.455020036E+04, 1.033883908E+00, 1.742970304E+02, 0.000000000E+00, 2.849073187E+02, 3.000000000E+02, 2.201497986E+05, 2.049600713E+05
         3, 8.936170213E-03, 0.000000000E+00, 8.454393133E+04, 1.033829157E+00, 1.743318886E+02, 0.000000000E+00, 2.849012815E+02, 3.000000001E+02, 2.201515316E+05, 2.049557282E+05
         4, 1.191489362E-02, 0.000000000E+00, 8.453514729E+04, 1.033752335E+00, 1.743805579E+02, 0.000000000E+00, 2.848928503E+02, 3.000000001E+02, 2.201539516E+05, 2.049496628E+05
         5, 1.489361702E-02, 0.000000000E+00, 8.452387859E+04, 1.033653808E+00, 1.744430247E+02, 0.000000000E+00, 2.848820254E+02, 3.000000001E+02, 2.201570588E+05, 2.049418756E+05
         6, 1.787234043E-02, 0.000000000E+00, 8.451010760E+04, 1.033533410E+00, 1.745193611E+02, 0.000000000E+00, 2.848687919E+02, 3.000000001E+02, 2.201608573E+05, 2.049323555E+05
         7, 2.085106383E-02, 0.000000000E+00, 8.449382702E+04, 1.033391072E+00, 1.746095887E+02, 0.000000000E+00, 2.848531427E+02, 3.000000001E+02, 2.201653492E+05, 2.049210976E+05
         8, 2.382978723E-02, 0.000000000E+00, 8.447503245E+04, 1.033226750E+00, 1.747137149E+02, 0.000000000E+00, 2.848350729E+02, 3.000000000E+02, 2.201705359E+05, 2.049080983E+05
         9, 2.680851064E-02, 0.000000000E+00, 8.445371907E+04, 1.033040397E+00, 1.748317463E+02, 0.000000000E+00, 2.848145770E+02, 3.000000000E+02, 2.201764190E+05, 2.048933537E+05
        10, 2.978723404E-02, 0.000000000E+00, 8.442988178E+04, 1.032831963E+00, 1.749636895E+02, 0.000000000E+00, 2.847916488E+02, 3.000000000E+02, 2.201830002E+05, 2.048768593E+05
