nodenumber,    x-coordinate,    y-coordinate,        pressure,         density,      x-velocity,      y-velocity,     temperature,total-temperature,    total-energy, internal-energy
      8674, 2.627950825E-01, 7.363154584E-02, 7.386802961E+04, 9.387345654E-01, 2.275606944E+02,-1.629670418E+01, 2.741410864E+02, 2.999997881E+02, 2.232399022E+05, 1.972149290E+05
      8675, 3.674316226E-01, 7.363945566E-02, 6.098456871E+04, 8.185500781E-01, 2.850916321E+02,-1.119313650E+01, 2.595578181E+02, 2.999995957E+02, 2.274256593E+05, 1.867238412E+05
      8676, 7.058846681E-01, 7.365292977E-02, 1.724841365E+04, 3.318963526E-01, 4.854884893E+02, 6.100993365E+01, 1.810529080E+02, 2.999994563E+02, 2.499594044E+05, 1.302480298E+05
      8677, 1.673362843E-01, 7.365319674E-02, 8.075315952E+04, 1.000478410E+00, 1.941186702E+02,-1.276721414E+01, 2.811981463E+02, 2.999998929E+02, 2.212143639E+05, 2.022917220E+05
      8678, 7.415145414E-01, 7.365361348E-02, 6.313696826E+04, 7.913714473E-01, 2.099125097E+02, 1.654427500E+01, 2.779550921E+02, 3.000043011E+02, 2.221496800E+05, 1.999586945E+05
      8679, 6.526397245E-01, 7.366009264E-02, 2.050797310E+04, 3.756086400E-01, 4.659051465E+02, 6.253889134E+01, 1.902152594E+02, 2.999994550E+02, 2.473294609E+05, 1.368393529E+05
      8680, 3.255293443E-01, 7.367206204E-02, 6.694413988E+04, 8.749624624E-01, 2.590274340E+02,-1.509933708E+01, 2.665527478E+02, 2.999996755E+02, 2.254179296E+05, 1.917559383E+05
      8681, 2.926526293E-01, 7.367398217E-02, 7.084195733E+04, 9.110826526E-01, 2.415135652E+02,-1.625773473E+01, 2.708900468E+02, 2.999997373E+02, 2.241730226E+05, 1.948761568E+05
      8682, 1.285473279E-01, 7.369196579E-02, 8.257345392E+04, 1.016547460E+00, 1.847347503E+02,-1.040966758E+01, 2.829915577E+02, 2.999999157E+02, 2.206996097E+05, 2.035818881E+05
      8683, 8.011374118E-01, 7.370148879E-02, 6.528149363E+04, 8.080055626E-01, 1.927197975E+02, 9.914461212E+00, 2.814819166E+02, 3.000136591E+02, 2.211467658E+05, 2.024958641E+05
      8684, 4.572991211E-01, 7.370293523E-02, 4.495802323E+04, 6.582587437E-01, 3.531938745E+02, 1.300025955E+01, 2.379400948E+02, 2.999994666E+02, 2.336306355E+05, 1.711722220E+05
      8685, 2.001482890E-01, 7.372609974E-02, 7.881275022E+04, 9.832348375E-01, 2.038375999E+02,-1.441911630E+01, 2.792542732E+02, 2.999998671E+02, 2.217723032E+05, 2.008933151E+05
      8686, 7.777631053E-02, 7.375330133E-02, 8.421462486E+04, 1.030948838E+00, 1.760283444E+02,-6.574818822E+00, 2.845844225E+02, 2.999999432E+02, 2.202424249E+05, 2.047277823E+05
      8687, 3.644380979E-01, 7.375943210E-02, 6.144804107E+04, 8.229919435E-01, 2.830870354E+02,-1.161426270E+01, 2.601189114E+02, 2.999996006E+02, 2.272646092E+05, 1.871274872E+05
      8688, 5.523442283E-01, 7.376022043E-02, 2.998957084E+04, 4.928440847E-01, 4.181508916E+02, 4.792948267E+01, 2.119905762E+02, 2.999994305E+02, 2.410790948E+05, 1.525043436E+05
      8689, 4.901147011E-01, 7.376153105E-02, 3.929071353E+04, 5.978176417E-01, 3.772538751E+02, 2.551379537E+01, 2.289694178E+02, 2.999994418E+02, 2.362055349E+05, 1.647187879E+05
      8690, 8.041251580E-01, 7.378528996E-02, 6.535608293E+04, 8.085524258E-01, 1.920504623E+02, 9.706207942E+00, 2.816126654E+02, 3.000138607E+02, 2.211094388E+05, 2.025899238E+05
      8691, 5.907004276E-01, 7.379877758E-02, 2.566804185E+04, 4.409669375E-01, 4.386581540E+02, 5.700067669E+01, 2.027885746E+02, 2.999994372E+02, 2.437204248E+05, 1.458844965E+05
      8692, 2.299766679E-01, 7.383560501E-02, 7.667996339E+04, 9.641413581E-01, 2.142310653E+02,-1.560543767E+01, 2.770777926E+02, 2.999998347E+02, 2.223970030E+05, 1.993275722E+05
      8693, 5.138825272E-01, 7.384397623E-02, 3.546523972E+04, 5.556094407E-01, 3.937550308E+02, 3.462288937E+01, 2.223765607E+02, 2.999994318E+02, 2.380979249E+05, 1.599759387E+05
      8694, 4.602909149E-01, 7.384983906E-02, 4.441133111E+04, 6.525272098E-01, 3.555035638E+02, 1.415880463E+01, 2.371112457E+02, 2.999994625E+02, 2.338685426E+05, 1.705759545E+05
      8695, 3.225409224E-01, 7.385240465E-02, 6.732185052E+04, 8.784883808E-01, 2.573468979E+02,-1.530173398E+01, 2.669808250E+02, 2.999996806E+02, 2.252950604E+05, 1.920638935E+05
      8696, 2.598126414E-01, 7.385403271E-02, 7.414489502E+04, 9.412482312E-01, 2.262616415E+02,-1.631115689E+01, 2.744337485E+02, 2.999997927E+02, 2.231559017E+05, 1.974254678E+05
      8697, 6.792354993E-01, 7.385770616E-02, 1.877242310E+04, 3.526028845E-01, 4.760365575E+02, 6.247281007E+01, 1.854782570E+02, 2.999994565E+02, 2.486891617E+05, 1.334315909E+05
      8698, 1.643545456E-01, 7.385853610E-02, 8.091233037E+04, 1.001887616E+00, 1.933064134E+02,-1.263866991E+01, 2.813561132E+02, 2.999998955E+02, 2.211690240E+05, 2.024053622E+05
      8699, 8.071134197E-01, 7.386048129E-02, 6.542737835E+04, 8.090602413E-01, 1.913819098E+02, 9.510299225E+00, 2.817426265E+02, 3.000140317E+02, 2.210723071E+05, 2.026834168E+05
      8700, 7.444882668E-01, 7.387119290E-02, 6.327701939E+04, 7.925993047E-01, 2.090557258E+02, 1.619733834E+01, 2.781399963E+02, 3.000045468E+02, 2.220968527E+05, 2.000917131E+05
      8701, 6.319833966E-01, 7.387177335E-02, 2.202008335E+04, 3.952026827E-01, 4.574870836E+02, 6.194016014E+01, 1.941140019E+02, 2.999994481E+02, 2.462103671E+05, 1.396440775E+05
      8702, 7.478784212E-02, 7.387333932E-02, 8.428610995E+04, 1.031574294E+00, 1.756428079E+02,-6.338916909E+00, 2.846532976E+02, 2.999999452E+02, 2.202226571E+05, 2.047773306E+05
      8703, 1.255637704E-01, 7.387365342E-02, 8.269537487E+04, 1.017620113E+00, 1.840946547E+02,-1.023286021E+01, 2.831106643E+02, 2.999999178E+02, 2.206654237E+05, 2.036675723E+05
      8704, 2.896677996E-01, 7.388292922E-02, 7.116440113E+04, 9.140449201E-01, 2.400398947E+02,-1.634928223E+01, 2.712411336E+02, 2.999997423E+02, 2.240722524E+05, 1.951287259E+05
      8705, 3.614449143E-01, 7.388517818E-02, 6.190519822E+04, 8.273639324E-01, 2.811063240E+02,-1.201537929E+01, 2.606694034E+02, 2.999996055E+02, 2.271066021E+05, 1.875235068E+05
      8706, 6.113405301E-01, 7.390220102E-02, 2.372815852E+04, 4.168801816E-01, 4.484441232E+02, 6.012114455E+01, 1.982942246E+02, 2.999994419E+02, 2.450104785E+05, 1.426512966E+05
      8707, 5.346147125E-01, 7.391864236E-02, 3.236171484E+04, 5.204048201E-01, 4.074219353E+02, 4.229511642E+01, 2.166435192E+02, 2.999994284E+02, 2.397435217E+05, 1.558516340E+05
      8708, 8.101021230E-01, 7.392742121E-02, 6.549603671E+04, 8.095365181E-01, 1.907132078E+02, 9.324483555E+00, 2.818720486E+02, 3.000141744E+02, 2.210353017E+05, 2.027765221E+05
      8709, 7.088491521E-01, 7.393054019E-02, 1.709070757E+04, 3.297228423E-01, 4.864684854E+02, 6.100314872E+01, 1.805801097E+02, 2.999994537E+02, 2.500951128E+05, 1.299079025E+05
      8710, 1.971673004E-01, 7.394529730E-02, 7.900711208E+04, 9.849674581E-01, 2.028728738E+02,-1.432770942E+01, 2.794505142E+02, 2.999998703E+02, 2.217159778E+05, 2.010344893E+05
      8711, 5.730078336E-01, 7.398317497E-02, 2.751975086E+04, 4.634785047E-01, 4.296658602E+02, 5.354453226E+01, 2.068574868E+02, 2.999994313E+02, 2.425524868E+05, 1.488116397E+05
      8712, 8.130911840E-01, 7.398685142E-02, 6.556206814E+04, 8.099828653E-01, 1.900468972E+02, 9.149038119E+00, 2.820004397E+02, 3.000142693E+02, 2.209985441E+05, 2.028688856E+05
      8713, 7.179903406E-02, 7.398872009E-02, 8.435458501E+04, 1.032173273E+00, 1.752730749E+02,-6.100395628E+00, 2.847192335E+02, 2.999999471E+02, 2.202037330E+05, 2.048247643E+05
      8714, 6.555938214E-01, 7.400378669E-02, 2.029739564E+04, 3.728477960E-01, 4.670706621E+02, 6.284175850E+01, 1.896561697E+02, 2.999994525E+02, 2.474899383E+05, 1.364371482E+05
