nodenumber,    x-coordinate,    y-coordinate,        pressure,         density,      x-velocity,      y-velocity,     temperature,total-temperature,    total-energy, internal-energy
         1, 2.978723404E-03, 0.000000000E+00, 8.455502131E+04, 1.033926733E+00, 1.742713731E+02, 0.000000000E+00, 2.849117621E+02, 3.000000006E+02, 2.201485237E+05, 2.049632679E+05
         2, 5.957446809E-03, 0.000000000E+00, 8.455068287E+04, 1.033888125E+00, 1.742943573E+02, 0.000000000E+00, 2.849077823E+02, 3.000000008E+02, 2.201496663E+05, 2.049604049E+05
         3, 8.936170213E-03, 0.000000000E+00, 8.454441428E+04, 1.033833378E+00, 1.743292140E+02, 0.000000000E+00, 2.849017456E+02, 3.000000009E+02, 2.201513992E+05, 2.049560621E+05
         4, 1.191489362E-02, 0.000000000E+00, 8.453563043E+04, 1.033756558E+00, 1.743778824E+02, 0.000000000E+00, 2.848933145E+02, 3.000000008E+02, 2.201538191E+05, 2.049499969E+05
         5, 1.489361702E-02, 0.000000000E+00, 8.452436161E+04, 1.033658030E+00, 1.744403487E+02, 0.000000000E+00, 2.848824896E+02, 3.000000004E+02, 2.201569259E+05, 2.049422095E+05
         6, 1.787234043E-02, 0.000000000E+00, 8.451059014E+04, 1.033537629E+00, 1.745166851E+02, 0.000000000E+00, 2.848692557E+02, 2.999999998E+02, 2.201607239E+05, 2.049326891E+05
         7, 2.085106383E-02, 0.000000000E+00, 8.449430872E+04, 1.033395284E+00, 1.746069133E+02, 0.000000000E+00, 2.848536057E+02, 2.999999989E+02, 2.201652151E+05, 2.049214307E+05
         8, 2.382978723E-02, 0.000000000E+00, 8.447551288E+04, 1.033230951E+00, 1.747110409E+02, 0.000000000E+00, 2.848355348E+02, 2.999999977E+02, 2.201704010E+05, 2.049084305E+05
         9, 2.680851064E-02, 0.000000000E+00, 8.445419780E+04, 1.033044583E+00, 1.748290744E+02, 0.000000000E+00, 2.848150372E+02, 2.999999961E+02, 2.201762830E+05, 2.048936848E+05
        10, 2.978723404E-02, 0.000000000E+00, 8.443035835E+04, 1.032836130E+00, 1.749610203E+02, 0.000000000E+00, 2.847921071E+02, 2.999999942E+02, 2.201828629E+05, 2.048771890E+05
        11, 3.276595745E-02, 0.000000000E+00, 8.440398897E+04, 1.032605538E+00, 1.751068855E+02, 0.000000000E+00, 2.847667377E+02, 2.999999920E+02, 2.201901425E+05, 2.048589385E+05
        12, 3.574468085E-02, 0.000000000E+00, 8.437508368E+04, 1.032352747E+00, 1.752666771E+02, 0.000000000E+00, 2.847389217E+02, 2.999999893E+02, 2.201981241E+05, 2.048389279E+05
        13, 3.872340426E-02, 0.000000000E+00, 8.434363609E+04, 1.032077696E+00, 1.754404023E+02, 0.000000000E+00, 2.847086513E+02, 2.999999862E+02, 2.202068098E+05, 2.048171515E+05
        14, 4.170212766E-02, 0.000000000E+00, 8.430963939E+04, 1.031780317E+00, 1.756280682E+02, 0.000000000E+00, 2.846759178E+02, 2.999999828E+02, 2.202162021E+05, 2.047936034E+05
        15, 4.468085106E-02, 0.000000000E+00, 8.427308643E+04, 1.031460539E+00, 1.758296817E+02, 0.000000000E+00, 2.846407125E+02, 2.999999789E+02, 2.202263035E+05, 2.047682769E+05
        16, 4.765957447E-02, 0.000000000E+00, 8.423396970E+04, 1.031118290E+00, 1.760452492E+02, 0.000000000E+00, 2.846030256E+02, 2.999999746E+02, 2.202371167E+05, 2.047411653E+05
        17, 5.063829787E-02, 0.000000000E+00, 8.419228141E+04, 1.030753492E+00, 1.762747761E+02, 0.000000000E+00, 2.845628473E+02, 2.999999699E+02, 2.202486446E+05, 2.047122613E+05
        18, 5.361702128E-02, 0.000000000E+00, 8.414801351E+04, 1.030366064E+00, 1.765182674E+02, 0.000000000E+00, 2.845201672E+02, 2.999999647E+02, 2.202608902E+05, 2.046815576E+05
        19, 5.659574468E-02, 0.000000000E+00, 8.410115775E+04, 1.029955925E+00, 1.767757265E+02, 0.000000000E+00, 2.844749745E+02, 2.999999591E+02, 2.202738566E+05, 2.046490464E+05
        20, 5.957446809E-02, 0.000000000E+00, 8.405170570E+04, 1.029522989E+00, 1.770471557E+02, 0.000000000E+00, 2.844272581E+02, 2.999999531E+02, 2.202875469E+05, 2.046147195E+05
        21, 6.255319149E-02, 0.000000000E+00, 8.399964878E+04, 1.029067170E+00, 1.773325559E+02, 0.000000000E+00, 2.843770065E+02, 2.999999466E+02, 2.203019645E+05, 2.045785689E+05
        22, 6.553191489E-02, 0.000000000E+00, 8.394497834E+04, 1.028588380E+00, 1.776319261E+02, 0.000000000E+00, 2.843242080E+02, 2.999999396E+02, 2.203171127E+05, 2.045405861E+05
        23, 6.851063830E-02, 0.000000000E+00, 8.388768564E+04, 1.028086529E+00, 1.779452635E+02, 0.000000000E+00, 2.842688506E+02, 2.999999322E+02, 2.203329949E+05, 2.045007624E+05
        24, 7.148936170E-02, 0.000000000E+00, 8.382776194E+04, 1.027561528E+00, 1.782725633E+02, 0.000000000E+00, 2.842109221E+02, 2.999999243E+02, 2.203496146E+05, 2.044590892E+05
