Node number,x-coordinate,y-coordinate,pressure,density,x-velocity,y-velocity,temperature,total temperature,total energy,internal energy
0.0,0.3813079164,0.002031485213,60152.578125,0.8114197254180908,288.57159423828125,-0.5075517892837524,0.0,0.0,227635.109375,0.0
0.0,0.4438713392,0.002033726739,50451.9921875,0.7144362330436707,330.1340026855469,0.5387212038040161,0.0,0.0,231317.640625,0.0
0.0,0.3783287374,0.002033929028,60574.21484375,0.8155180215835571,286.75592041015625,-0.5395926237106323,0.0,0.0,227486.0625,0.0
0.0,0.3753495667,0.002036562304,60991.84375,0.8195683360099792,284.95574951171875,-0.5693275332450867,0.0,0.0,227339.3125,0.0
0.0,0.4468504928,0.002036710428,49956.82421875,0.7093388438224792,332.2559814453125,0.5906031727790833,0.0,0.0,231519.375,0.0
0.0,0.3723704047,0.002039379194,61405.43359375,0.8235705494880676,283.1712646484375,-0.596863865852356,0.0,0.0,227194.796875,0.0
0.0,0.4498296317,0.002039967404,49459.62109375,0.704205334186554,334.3877258300781,0.6410908699035645,0.0,0.0,231723.359375,0.0
0.0,0.3693912516,0.00204237385,61814.98828125,0.8275251388549805,281.4021911621094,-0.6217189431190491,0.0,0.0,227052.515625,0.0
0.0,0.4528087545,0.0020434983,48960.63671875,0.6990379691123962,336.5283508300781,0.689835786819458,0.0,0.0,231929.515625,0.0
0.0,0.3664121077,0.002045540435,62220.44921875,0.8314317464828491,279.64886474609375,-0.6443217992782593,0.0,0.0,226912.4375,0.0
0.0,0.4557878597,0.002047303757,48460.06640625,0.6938385367393494,338.6771545410156,0.7365429997444153,0.0,0.0,232137.8125,0.0
0.0,0.3634329732,0.002048873114,62621.875,0.8352912664413452,277.9110107421875,-0.6645383238792419,0.0,0.0,226774.546875,0.0
0.0,0.4587669462,0.002051384418,47958.10546875,0.688608705997467,340.8334655761719,0.7810783386230469,0.0,0.0,232348.21875,0.0
0.0,0.3604538481,0.00205236606,63019.1953125,0.8391032218933105,276.1884460449219,-0.6825026273727417,0.0,0.0,226638.796875,0.0
0.0,0.4617460125,0.002055740935,47454.984375,0.6833506226539612,342.99652099609375,0.8233346939086914,0.0,0.0,232560.625,0.0
0.0,0.3574747326,0.002056013454,63412.46484375,0.8428685665130615,274.4813232421875,-0.6983219385147095,0.0,0.0,226505.15625,0.0
0.0,0.3544956266,0.002059809481,63801.609375,0.8465867638587952,272.7897033691406,-0.7117281556129456,0.0,0.0,226373.640625,0.0
0.0,0.4647250572,0.002060373961,46950.9609375,0.6780668497085571,345.16534423828125,0.8629902005195618,0.0,0.0,232774.984375,0.0
0.0,0.3515165303,0.002063748335,64186.6484375,0.8502582907676697,271.11346435546875,-0.7231233716011047,0.0,0.0,226244.171875,0.0
0.0,0.4677040789,0.002065284155,46446.296875,0.6727597117424011,347.3390808105469,0.899803638458252,0.0,0.0,232991.1875,0.0
0.0,0.3485374434,0.002067824216,64567.59765625,0.8538835048675537,269.452392578125,-0.7326149940490723,0.0,0.0,226116.75,0.0
0.0,0.4706830763,0.00207047218,45941.2109375,0.6674317121505737,349.51690673828125,0.9341234564781189,0.0,0.0,233209.21875,0.0
0.0,0.3455583662,0.002072031849,64944.4609375,0.8574628233909607,267.8064880371094,-0.739988386631012,0.0,0.0,225991.328125,0.0
0.0,0.4736620479,0.002075938702,45436.0,0.6620854139328003,351.6979675292969,0.9654403328895569,0.0,0.0,233428.9375,0.0
0.0,0.3425792984,0.002076367875,65317.19921875,0.8609959483146667,266.17584228515625,-0.7455385327339172,0.0,0.0,225867.90625,0.0
0.0,0.3396002402,0.002080829363,65685.8359375,0.8644834756851196,264.56036376953125,-0.7496408224105835,0.0,0.0,225746.46875,0.0
0.0,0.4766409923,0.002081684392,44930.90234375,0.6567236185073853,353.8812255859375,0.9939687252044678,0.0,0.0,233650.296875,0.0
0.0,0.3366211917,0.002085413381,66050.375,0.867925763130188,262.9599914550781,-0.7519466876983643,0.0,0.0,225626.9375,0.0
0.0,0.479619908,0.002087709925,44426.23046875,0.6513490080833435,356.0657043457031,1.0194405317306519,0.0,0.0,233873.171875,0.0
0.0,0.3336421527,0.002090116994,66410.8125,0.8713228702545166,261.3746337890625,-0.7528315186500549,0.0,0.0,225509.3125,0.0
0.0,0.4825987936,0.002094015976,43922.28125,0.645965039730072,358.2505798339844,1.0420969724655151,0.0,0.0,234097.484375,0.0
0.0,0.3306631234,0.002094937268,66767.15625,0.8746749758720398,259.8042297363281,-0.7521880269050598,0.0,0.0,225393.59375,0.0
0.0,0.3276841038,0.002099871268,67119.421875,0.8779826760292053,258.2487487792969,-0.7503379583358765,0.0,0.0,225279.71875,0.0
0.0,0.4855776477,0.002100603225,43419.32421875,0.6405745148658752,360.43463134765625,1.0617907047271729,0.0,0.0,234323.140625,0.0
0.0,0.3247050937,0.002104916058,67467.5703125,0.8812458515167236,256.7082214355469,-0.7474154233932495,0.0,0.0,225167.671875,0.0
0.0,0.4885564687,0.002107472316,42917.671875,0.6351807713508606,362.6170959472656,1.0787495374679565,0.0,0.0,234549.984375,0.0
0.0,0.3217260932,0.002110068704,67811.640625,0.8844648599624634,255.18252563476562,-0.7433399558067322,0.0,0.0,225057.421875,0.0
0.0,0.4915352554,0.002114621064,42417.64453125,0.629787027835846,364.7965087890625,1.0928930044174194,0.0,0.0,234777.953125,0.0
0.0,0.3187471022,0.002115326271,68151.65625,0.8876403570175171,253.6715850830078,-0.7384332418441772,0.0,0.0,224948.96875,0.0
0.0,0.3157681206,0.002120685823,68487.5859375,0.8907721042633057,252.17564392089844,-0.7326685786247253,0.0,0.0,224842.265625,0.0
0.0,0.4945140074,0.002122042516,41919.52734375,0.624396800994873,366.9723815917969,1.1043686866760254,0.0,0.0,235006.9375,0.0
0.0,0.3127891483,0.002126144427,68819.46875,0.8938606977462769,250.69424438476562,-0.7261800169944763,0.0,0.0,224737.296875,0.0
0.0,0.4974927246,0.002129729238,41423.61328125,0.6190130710601807,369.14337158203125,1.113498330116272,0.0,0.0,235236.796875,0.0
0.0,0.3098101852,0.00213169915,69147.2734375,0.8969061374664307,249.22767639160156,-0.719262421131134,0.0,0.0,224634.03125,0.0
0.0,0.3068312312,0.002137347059,69471.03125,0.8999087810516357,247.77581787109375,-0.7118353843688965,0.0,0.0,224532.46875,0.0
0.0,0.5004714065,0.002137673791,40930.20703125,0.6136392951011658,371.30877685546875,1.1203891038894653,0.0,0.0,235467.4375,0.0
0.0,0.3038522861,0.002143085223,69790.7890625,0.9028692841529846,246.3385467529297,-0.7040329575538635,0.0,0.0,224432.546875,0.0
0.0,0.5034500531,0.00214586874,40439.60546875,0.6082791090011597,373.46746826171875,1.1253762245178223,0.0,0.0,235698.75,0.0
0.0,0.3008733497,0.00214891071,70106.484375,0.905787467956543,244.91603088378906,-0.6956943273544312,0.0,0.0,224334.265625,0.0
0.0,0.5064286644,0.00215430665,39952.12890625,0.6029359102249146,375.6185607910156,1.128660798072815,0.0,0.0,235930.59375,0.0
0.0,0.297894422,0.002154820592,70418.1640625,0.9086635708808899,243.50819396972656,-0.6872484087944031,0.0,0.0,224237.59375,0.0
0.0,0.2949155028,0.002160811941,70725.828125,0.9114981889724731,242.11502075195312,-0.6788293123245239,0.0,0.0,224142.53125,0.0
0.0,0.5094072405,0.002162980095,39468.015625,0.5976128578186035,377.7612609863281,1.1303365230560303,0.0,0.0,236162.875,0.0
0.0,0.2919365917,0.002166881829,71029.484375,0.9142913222312927,240.736572265625,-0.6701957583427429,0.0,0.0,224049.0625,0.0
0.0,0.5123857815,0.002171881654,38987.58984375,0.5923134684562683,379.8944091796875,1.1308995485305786,0.0,0.0,236395.46875,0.0
0.0,0.2889576887,0.00217302733,71329.1875,0.9170435667037964,239.37255859375,-0.6615889668464661,0.0,0.0,223957.09375,0.0
0.0,0.2859787935,0.002179245521,71624.8515625,0.9197546243667603,238.0234375,-0.6530358195304871,0.0,0.0,223866.71875,0.0
0.0,0.5153642876,0.002181003916,38511.07421875,0.5870410203933716,382.0174865722656,1.1307923793792725,0.0,0.0,236628.265625,0.0
0.0,0.282999906,0.002185533477,71916.6015625,0.9224255084991455,236.68870544433594,-0.6448312401771545,0.0,0.0,223777.8125,0.0
0.0,0.5183427593,0.002190339484,38038.73828125,0.5817984938621521,384.12994384765625,1.1300952434539795,0.0,0.0,236861.15625,0.0
0.0,0.2800210257,0.002191888278,72204.3984375,0.9250562191009521,235.36854553222656,-0.6369215846061707,0.0,0.0,223690.390625,0.0
0.0,0.2770421526,0.002198307004,72488.21875,0.9276465773582458,234.0633087158203,-0.6288778781890869,0.0,0.0,223604.46875,0.0
0.0,0.5213211968,0.00219988097,37570.8046875,0.5765887498855591,386.23065185546875,1.129518747329712,0.0,0.0,237094.046875,0.0
0.0,0.2740632863,0.002204786769,72768.140625,0.9301975965499878,232.77264404296875,-0.6213971972465515,0.0,0.0,223519.984375,0.0
0.0,0.5242996008,0.002209621001,37107.49609375,0.5714150667190552,388.31939697265625,1.1293444633483887,0.0,0.0,237326.84375,0.0
0.0,0.2710844267,0.002211324709,73044.1328125,0.9327090978622437,231.4966583251953,-0.6141042113304138,0.0,0.0,223436.9375,0.0
0.0,0.2681055733,0.002217917963,73316.265625,0.9351818561553955,230.23501586914062,-0.6073474884033203,0.0,0.0,223355.28125,0.0
0.0,0.5272779718,0.002219552219,36649.046875,0.5662803649902344,390.3951110839844,1.1298003196716309,0.0,0.0,237559.375,0.0
0.0,0.265126726,0.002224563669,73584.5,0.9376156330108643,228.98834228515625,-0.6010733842849731,0.0,0.0,223275.046875,0.0
0.0,0.5302563104,0.002229667281,36195.59375,0.561186671257019,392.4577941894531,1.131529688835144,0.0,0.0,237791.65625,0.0
0.0,0.2621478845,0.002231258965,73848.84375,0.9400107264518738,227.7563934326172,-0.5947725176811218,0.0,0.0,223196.1875,0.0
0.0,0.2591690484,0.002238000991,74109.34375,0.9423677921295166,226.5390625,-0.5892491340637207,0.0,0.0,223118.6875,0.0
0.0,0.5332346173,0.002239958859,35747.35546875,0.556137204170227,394.5068664550781,1.1348141431808472,0.0,0.0,238023.484375,0.0
0.0,0.2561902176,0.002244786888,74366.03125,0.9446871876716614,225.33645629882812,-0.5840743780136108,0.0,0.0,223042.515625,0.0
0.0,0.5362128934,0.002250419643,35304.421875,0.5511335134506226,396.54180908203125,1.1400961875915527,0.0,0.0,238254.859375,0.0
0.0,0.2532113915,0.002251613796,74618.9140625,0.9469689726829529,224.1484375,-0.5794090032577515,0.0,0.0,222967.671875,0.0
0.0,0.25023257,0.002258478859,74867.96875,0.9492133259773254,222.97523498535156,-0.5750385522842407,0.0,0.0,222894.15625,0.0
0.0,0.5391911395,0.002261042338,34866.96484375,0.5461781620979309,398.5625305175781,1.1476707458496094,0.0,0.0,238485.65625,0.0
0.0,0.2472537528,0.002265379217,75113.2734375,0.9514210224151611,221.81680297851562,-0.571204423904419,0.0,0.0,222821.90625,0.0
0.0,0.5421693564,0.002271819664,34435.0390625,0.5412726402282715,400.56878662109375,1.1582481861114502,0.0,0.0,238715.8125,0.0
0.0,0.2442749395,0.002272312016,75354.796875,0.9535917639732361,220.673095703125,-0.5677992105484009,0.0,0.0,222750.9375,0.0
0.0,0.2412961297,0.002279274397,75592.6015625,0.9557264447212219,219.5440673828125,-0.564769446849823,0.0,0.0,222681.234375,0.0
0.0,0.5451475451,0.00228274436,34008.75,0.5364188551902771,402.560302734375,1.1719762086868286,0.0,0.0,238945.234375,0.0
0.0,0.2383173232,0.002286263507,75826.703125,0.9578251242637634,218.42967224121094,-0.5621418356895447,0.0,0.0,222612.765625,0.0
0.0,0.2353385196,0.00229327649,76057.0859375,0.9598881006240845,217.33016967773438,-0.5599968433380127,0.0,0.0,222545.515625,0.0
0.0,0.5481257067,0.002293809179,33588.16796875,0.5316182374954224,404.537109375,1.1891628503799438,0.0,0.0,239173.859375,0.0
0.0,0.2323597186,0.002300310491,76283.796875,0.9619156122207642,216.24554443359375,-0.5580395460128784,0.0,0.0,222479.5,0.0
0.0,0.5511038422,0.002305006888,33173.28125,0.5268715620040894,406.4990234375,1.2102240324020386,0.0,0.0,239401.65625,0.0
0.0,0.2293809198,0.002307362657,76506.8984375,0.9639085531234741,215.17538452148438,-0.5566184520721436,0.0,0.0,222414.65625,0.0
0.0,0.2264021229,0.002314430133,76726.3046875,0.965866208076477,214.12034606933594,-0.5553314685821533,0.0,0.0,222351.015625,0.0
0.0,0.5540819528,0.002316330273,32764.11328125,0.5221800208091736,408.44635009765625,1.2354947328567505,0.0,0.0,239628.546875,0.0
0.0,0.2234233275,0.002321510066,76942.1328125,0.9677897691726685,213.07977294921875,-0.5542857646942139,0.0,0.0,222288.515625,0.0
0.0,0.5570600396,0.002327772129,32360.669921875,0.5175440907478333,410.3788757324219,1.2652698755264282,0.0,0.0,239854.46875,0.0
0.0,0.2204445334,0.002328599603,77154.390625,0.9696792960166931,212.0540771484375,-0.5536959171295166,0.0,0.0,222227.171875,0.0
0.0,0.21746574,0.00233569589,77363.09375,0.9715353846549988,211.04298400878906,-0.5531060695648193,0.0,0.0,222166.96875,0.0
0.0,0.5600381036,0.002339325392,31962.951171875,0.512965202331543,412.2966613769531,1.299536108970642,0.0,0.0,240079.359375,0.0
0.0,0.2144869471,0.002342796076,77568.28125,0.9733580350875854,210.04660034179688,-0.5530792474746704,0.0,0.0,222107.875,0.0
0.0,0.2115081544,0.002349897305,77769.96875,0.9751477837562561,209.0648956298828,-0.5531060695648193,0.0,0.0,222049.890625,0.0
0.0,0.5630161459,0.002350984626,31570.83984375,0.5084425210952759,414.2000427246094,1.3386017084121704,0.0,0.0,240303.203125,0.0
0.0,0.2085293615,0.002356996728,77968.15625,0.9769046902656555,208.0979461669922,-0.5529183745384216,0.0,0.0,221993.0,0.0
0.0,0.5659941672,0.002362745414,31184.314453125,0.503976583480835,416.0888977050781,1.3825337886810303,0.0,0.0,240525.921875,0.0
0.0,0.205550568,0.002364091773,78162.9296875,0.9786295294761658,207.1454315185547,-0.5531060695648193,0.0,0.0,221937.171875,0.0
0.0,0.2025717737,0.002371180553,78354.25,0.9803221821784973,206.207763671875,-0.5532669425010681,0.0,0.0,221882.421875,0.0
0.0,0.5689721683,0.002374603351,30803.26953125,0.4995671212673187,417.96368408203125,1.4313994646072388,0.0,0.0,240747.515625,0.0
0.0,0.1995929784,0.002378261282,78542.1953125,0.9819833636283875,205.28451538085938,-0.5535886883735657,0.0,0.0,221828.71875,0.0
0.0,0.196614182,0.002385332171,78726.7890625,0.9836133718490601,204.37576293945312,-0.5538567900657654,0.0,0.0,221776.046875,0.0
0.0,0.5719501497,0.002386554031,30427.599609375,0.4952137768268585,419.8244323730469,1.4854397773742676,0.0,0.0,240967.90625,0.0
0.0,0.1936353841,0.002392391433,78908.046875,0.985212504863739,203.4816131591797,-0.5539104342460632,0.0,0.0,221724.40625,0.0
0.0,0.5749281125,0.00239859305,30057.21484375,0.49091634154319763,421.67120361328125,1.544319748878479,0.0,0.0,241187.046875,0.0
0.0,0.1906565845,0.002399437281,79086.0,0.986781120300293,202.601806640625,-0.5540444850921631,0.0,0.0,221673.765625,0.0
0.0,0.1876777831,0.002406467925,79260.671875,0.9883193969726562,201.73646545410156,-0.5540176630020142,0.0,0.0,221624.109375,0.0
0.0,0.5779060573,0.002410716007,29691.94921875,0.4866737425327301,423.5043640136719,1.6081198453903198,0.0,0.0,241404.9375,0.0
0.0,0.1846989796,0.002413481579,79432.09375,0.9898279309272766,200.88539123535156,-0.5537495613098145,0.0,0.0,221575.453125,0.0
0.0,0.1817201738,0.002420476455,79600.3125,0.9913070201873779,200.04876708984375,-0.5533473491668701,0.0,0.0,221527.75,0.0
0.0,0.580883985,0.002422918501,29331.68359375,0.4824850261211395,425.323974609375,1.6765316724777222,0.0,0.0,241621.5,0.0
0.0,0.1787413655,0.002427450763,79765.34375,0.9927567839622498,199.2262420654297,-0.5525429844856262,0.0,0.0,221481.0,0.0
0.0,0.1757625545,0.002434402716,79927.25,0.994178056716919,198.41781616210938,-0.5516849756240845,0.0,0.0,221435.1875,0.0
0.0,0.5838618964,0.002435196137,28976.240234375,0.47834935784339905,427.1302185058594,1.7493674755096436,0.0,0.0,241836.734375,0.0
0.0,0.1727837405,0.002441330526,80086.015625,0.995570719242096,197.62362670898438,-0.5504783987998962,0.0,0.0,221390.3125,0.0
0.0,0.5868397924,0.002447544518,28625.49609375,0.4742657244205475,428.92303466796875,1.8263459205627441,0.0,0.0,242050.578125,0.0
0.0,0.1698049235,0.002448232402,80241.71875,0.9969354867935181,196.8433380126953,-0.5488696694374084,0.0,0.0,221346.34375,0.0
0.0,0.1668261031,0.002455106558,80394.359375,0.9982724785804749,196.07708740234375,-0.5470196008682251,0.0,0.0,221303.296875,0.0
0.0,0.5898176738,0.002459959253,28279.29296875,0.4702325761318207,430.7026062011719,1.9070377349853516,0.0,0.0,242263.0,0.0
0.0,0.1638472792,0.002461951203,80543.9921875,0.9995823502540588,195.32460021972656,-0.5444992780685425,0.0,0.0,221261.125,0.0
0.0,0.1608684515,0.00246876455,80690.640625,1.00086510181427,194.58583068847656,-0.5418448448181152,0.0,0.0,221219.828125,0.0
0.0,0.5927955416,0.00247243595,27937.4140625,0.4662487804889679,432.4690246582031,1.9914029836654663,0.0,0.0,242473.953125,0.0
0.0,0.15788962,0.002475544808,80834.328125,1.0021212100982666,193.86093139648438,-0.5384396910667419,0.0,0.0,221179.40625,0.0
0.0,0.1549107843,0.00248229019,80975.1171875,1.003351092338562,193.1494598388672,-0.534820020198822,0.0,0.0,221139.8125,0.0
0.0,0.5957733966,0.002484970221,27599.71484375,0.46231240034103394,434.22222900390625,2.0785834789276123,0.0,0.0,242683.421875,0.0
0.0,0.1519319444,0.002488998905,81113.015625,1.0045552253723145,192.45156860351562,-0.5304763913154602,0.0,0.0,221101.078125,0.0
0.0,0.1489530999,0.002495669164,81248.0390625,1.0057334899902344,191.76715087890625,-0.5256233215332031,0.0,0.0,221063.171875,0.0
0.0,0.5987512398,0.002497557681,27266.017578125,0.45842236280441284,435.9621276855469,2.1680564880371094,0.0,0.0,242891.359375,0.0
0.0,0.1459742508,0.002502299178,81380.3046875,1.0068869590759277,191.0959014892578,-0.5201536417007446,0.0,0.0,221026.078125,0.0
0.0,0.1429953969,0.002508887158,81509.7578125,1.0080153942108154,190.4379119873047,-0.5142548680305481,0.0,0.0,220989.78125,0.0
0.0,0.601729072,0.002510193945,26936.109375,0.4545764625072479,437.6888122558594,2.2594597339630127,0.0,0.0,243097.71875,0.0
0.0,0.1400165379,0.002515431315,81636.453125,1.0091192722320557,189.79310607910156,-0.5073372721672058,0.0,0.0,220954.28125,0.0
0.0,0.1370376737,0.002521929637,81760.46875,1.0101993083953857,189.16107177734375,-0.500097930431366,0.0,0.0,220919.5625,0.0
0.0,0.6047068943,0.002522874633,26609.85546875,0.45077356696128845,439.4020690917969,2.352311134338379,0.0,0.0,243302.453125,0.0
0.0,0.1340588039,0.0025283779,81881.8046875,1.0112553834915161,188.5419464111328,-0.49200060963630676,0.0,0.0,220885.609375,0.0
0.0,0.1310799279,0.002534770612,82000.5,1.0122880935668945,187.9356231689453,-0.48325976729393005,0.0,0.0,220852.40625,0.0
0.0,0.6076847076,0.002535595363,26287.0390625,0.44701120257377625,441.1015625,2.445537805557251,0.0,0.0,243505.546875,0.0
0.0,0.1281010451,0.002541102269,82116.578125,1.0132976770401,187.34188842773438,-0.47371456027030945,0.0,0.0,220819.96875,0.0
0.0,0.125122155,0.002547367359,82230.125,1.0142847299575806,186.7606201171875,-0.4634186029434204,0.0,0.0,220788.234375,0.0
0.0,0.6106625128,0.002548351759,25967.51171875,0.44328826665878296,442.7874450683594,2.5389387607574463,0.0,0.0,243706.921875,0.0
0.0,0.122143257,0.002553560372,82341.1015625,1.0152493715286255,186.19189453125,-0.4522378444671631,0.0,0.0,220757.25,0.0
0.0,0.1191643508,0.002559675792,82449.5859375,1.016191840171814,185.63528442382812,-0.44049400091171265,0.0,0.0,220726.96875,0.0
0.0,0.6136403109,0.002561139444,25651.09765625,0.43960240483283997,444.45892333984375,2.6312270164489746,0.0,0.0,243906.578125,0.0
0.0,0.1161854358,0.002565708098,82555.6015625,1.0171124935150146,185.0908966064453,-0.4275972545146942,0.0,0.0,220697.359375,0.0
0.0,0.1132065116,0.002571651769,82659.1953125,1.0180118083953857,184.55844116210938,-0.41403019428253174,0.0,0.0,220668.46875,0.0
0.0,0.6166181029,0.002573954043,25337.58984375,0.4359516501426697,446.1162109375,2.7223353385925293,0.0,0.0,244104.46875,0.0
0.0,0.1102275777,0.002577501277,82760.4140625,1.0188905000686646,184.037841796875,-0.3996855616569519,0.0,0.0,220640.25,0.0
0.0,0.1072486338,0.002583251091,82859.234375,1.0197479724884033,183.52902221679688,-0.38405394554138184,0.0,0.0,220612.6875,0.0
0.0,0.6195958898,0.002586791182,25026.845703125,0.432334303855896,447.7587585449219,2.81095027923584,0.0,0.0,244300.53125,0.0
0.0,0.1042696794,0.002588895677,82955.796875,1.0205857753753662,183.03163146972656,-0.36812737584114075,0.0,0.0,220585.765625,0.0
0.0,0.1012907143,0.002594429494,83049.9921875,1.0214028358459473,182.54598999023438,-0.3506993353366852,0.0,0.0,220559.515625,0.0
0.0,0.6225736725,0.002599646491,24718.6953125,0.42874836921691895,449.3860778808594,2.8966426849365234,0.0,0.0,244494.734375,0.0
0.0,0.09831173808,0.002599847,83142.0078125,1.0222007036209106,182.07139587402344,-0.3327082097530365,0.0,0.0,220533.890625,0.0
0.0,0.09533275054,0.002605142647,83231.734375,1.0229789018630981,181.60826110839844,-0.3134301006793976,0.0,0.0,220508.90625,0.0
0.0,0.09235375142,0.002610310887,83319.3359375,1.0237383842468262,181.1558074951172,-0.29358893632888794,0.0,0.0,220484.5,0.0
0.0,0.6255514521,0.002612515596,24412.9765625,0.4251917898654938,450.9979248046875,2.9784340858459473,0.0,0.0,244687.046875,0.0
0.0,0.08937474052,0.002615346163,83404.7265625,1.024478554725647,180.71458435058594,-0.2723267078399658,0.0,0.0,220460.734375,0.0
0.0,0.08639571768,0.002620242921,83488.0390625,1.0252007246017456,180.28402709960938,-0.25028693675994873,0.0,0.0,220437.546875,0.0
0.0,0.08341668276,0.0026249956,83569.234375,1.0259044170379639,179.86415100097656,-0.22717465460300446,0.0,0.0,220414.9375,0.0
0.0,0.6285292295,0.002625394128,24109.564453125,0.42166295647621155,452.5934753417969,3.0555999279022217,0.0,0.0,244877.421875,0.0
0.0,0.0804376357,0.002629598639,83648.3984375,1.0265907049179077,179.4547576904297,-0.20274856686592102,0.0,0.0,220392.90625,0.0
0.0,0.07745857644,0.002634046476,83725.5390625,1.027259349822998,179.0556182861328,-0.1777058094739914,0.0,0.0,220371.4375,0.0
0.0,0.074479505,0.002638333547,83800.6875,1.0279107093811035,178.66673278808594,-0.15140284597873688,0.0,0.0,220350.515625,0.0
0.0,0.6315070058,0.00263827762,23808.283203125,0.41815951466560364,454.1724548339844,3.127390146255493,0.0,0.0,245065.8125,0.0
0.0,0.07150042143,0.002642454289,83873.9140625,1.0285453796386719,178.28775024414062,-0.1239737793803215,0.0,0.0,220330.140625,0.0
0.0,0.06852132583,0.002646403166,83945.1953125,1.0291633605957031,177.9188690185547,-0.0955258309841156,0.0,0.0,220310.296875,0.0
0.0,0.06554221846,0.002650176537,84014.578125,1.0297648906707764,177.55963134765625,-0.06592495739459991,0.0,0.0,220290.984375,0.0
0.0,0.6344847822,0.002651160914,23508.978515625,0.4146796762943268,455.7343444824219,3.192758798599243,0.0,0.0,245252.1875,0.0
0.0,0.06256309983,0.002653773869,84082.1328125,1.030350685119629,177.21002197265625,-0.03525158762931824,0.0,0.0,220272.1875,0.0
0.0,0.05958397049,0.002657194914,84147.84375,1.0309206247329712,176.86990356445312,-0.0033716578036546707,0.0,0.0,220253.875,0.0
0.0,0.05660483094,0.002660439425,84211.7734375,1.0314750671386719,176.53912353515625,0.02944670431315899,0.0,0.0,220236.078125,0.0
0.0,0.05362568173,0.00266350715,84273.9375,1.0320144891738892,176.21751403808594,0.0635252520442009,0.0,0.0,220218.78125,0.0
0.0,0.6374625598,0.002664038567,23211.533203125,0.4112217128276825,457.2783203125,3.2512097358703613,0.0,0.0,245436.5,0.0
0.0,0.05064652338,0.002666397835,84334.3671875,1.0325387716293335,175.90496826171875,0.0988103523850441,0.0,0.0,220201.953125,0.0
0.0,0.04766735642,0.002669111223,84393.125,1.0330488681793213,175.60121154785156,0.13522157073020935,0.0,0.0,220185.59375,0.0
0.0,0.04468818139,0.002671647056,84450.171875,1.0335443019866943,175.3063507080078,0.1728125363588333,0.0,0.0,220169.703125,0.0
0.0,0.04170899883,0.002674005071,84505.609375,1.0340259075164795,175.02000427246094,0.2114223837852478,0.0,0.0,220154.25,0.0
0.0,0.03872980927,0.002676185005,84559.4296875,1.0344935655593872,174.7422332763672,0.25142645835876465,0.0,0.0,220139.25,0.0
