nodenumber,    x-coordinate,    y-coordinate,        pressure,         density,      x-velocity,      y-velocity,     temperature,total-temperature,    total-energy, internal-energy
         1, 2.978723404E-03, 0.000000000E+00, 8.455457880E+04, 1.033922866E+00, 1.742738229E+02, 0.000000000E+00, 2.849113368E+02, 2.999999994E+02, 2.201486446E+05, 2.049629619E+05
         2, 5.957446809E-03, 0.000000000E+00, 8.455023836E+04, 1.033884240E+00, 1.742968119E+02, 0.000000000E+00, 2.849073552E+02, 2.999999988E+02, 2.201497868E+05, 2.049600976E+05
         3, 8.936170213E-03, 0.000000000E+00, 8.454396789E+04, 1.033829476E+00, 1.743316732E+02, 0.000000000E+00, 2.849013166E+02, 2.999999979E+02, 2.201515193E+05, 2.049557535E+05
         4, 1.191489362E-02, 0.000000000E+00, 8.453518220E+04, 1.033752640E+00, 1.743803460E+02, 0.000000000E+00, 2.848928838E+02, 2.999999969E+02, 2.201539388E+05, 2.049496870E+05
         5, 1.489361702E-02, 0.000000000E+00, 8.452391162E+04, 1.033654096E+00, 1.744428166E+02, 0.000000000E+00, 2.848820572E+02, 2.999999958E+02, 2.201570453E+05, 2.049418984E+05
         6, 1.787234043E-02, 0.000000000E+00, 8.451013854E+04, 1.033533681E+00, 1.745191570E+02, 0.000000000E+00, 2.848688217E+02, 2.999999945E+02, 2.201608431E+05, 2.049323769E+05
         7, 2.085106383E-02, 0.000000000E+00, 8.449385568E+04, 1.033391323E+00, 1.746093891E+02, 0.000000000E+00, 2.848531703E+02, 2.999999930E+02, 2.201653342E+05, 2.049211174E+05
         8, 2.382978723E-02, 0.000000000E+00, 8.447505862E+04, 1.033226979E+00, 1.747135201E+02, 0.000000000E+00, 2.848350981E+02, 2.999999914E+02, 2.201705200E+05, 2.049081164E+05
         9, 2.680851064E-02, 0.000000000E+00, 8.445374256E+04, 1.033040602E+00, 1.748315567E+02, 0.000000000E+00, 2.848145995E+02, 2.999999897E+02, 2.201764021E+05, 2.048933699E+05
        10, 2.978723404E-02, 0.000000000E+00, 8.442990240E+04, 1.032832143E+00, 1.749635053E+02, 0.000000000E+00, 2.847916687E+02, 2.999999878E+02, 2.201829822E+05, 2.048768736E+05
        11, 3.276595745E-02, 0.000000000E+00, 8.440353262E+04, 1.032601546E+00, 1.751093727E+02, 0.000000000E+00, 2.847662988E+02, 2.999999858E+02, 2.201902623E+05, 2.048586227E+05
