nodenumber,    x-coordinate,    y-coordinate,        pressure,         density,      x-velocity,      y-velocity,     temperature,total-temperature,    total-energy, internal-energy
         1, 2.978723404E-03, 0.000000000E+00, 8.455502098E+04, 1.033926731E+00, 1.742713719E+02, 0.000000000E+00, 2.849117618E+02, 3.000000000E+02, 2.201485232E+05, 2.049632676E+05
         2, 5.957446809E-03, 0.000000000E+00, 8.455068147E+04, 1.033888113E+00, 1.742943585E+02, 0.000000000E+00, 2.849077810E+02, 2.999999997E+02, 2.201496655E+05, 2.049604039E+05
         3, 8.936170213E-03, 0.000000000E+00, 8.454441168E+04, 1.033833355E+00, 1.743292179E+02, 0.000000000E+00, 2.849017431E+02, 2.999999991E+02, 2.201513981E+05, 2.049560603E+05
         4, 1.191489362E-02, 0.000000000E+00, 8.453562648E+04, 1.033756523E+00, 1.743778891E+02, 0.000000000E+00, 2.848933108E+02, 2.999999982E+02, 2.201538175E+05, 2.049499941E+05
         5, 1.489361702E-02, 0.000000000E+00, 8.452435616E+04, 1.033657983E+00, 1.744403585E+02, 0.000000000E+00, 2.848824844E+02, 2.999999969E+02, 2.201569239E+05, 2.049422058E+05
         6, 1.787234043E-02, 0.000000000E+00, 8.451058308E+04, 1.033537567E+00, 1.745166983E+02, 0.000000000E+00, 2.848692489E+02, 2.999999954E+02, 2.201607214E+05, 2.049326842E+05
         7, 2.085106383E-02, 0.000000000E+00, 8.449429993E+04, 1.033395207E+00, 1.746069301E+02, 0.000000000E+00, 2.848535973E+02, 2.999999934E+02, 2.201652120E+05, 2.049214246E+05
         8, 2.382978723E-02, 0.000000000E+00, 8.447550226E+04, 1.033230858E+00, 1.747110613E+02, 0.000000000E+00, 2.848355246E+02, 2.999999911E+02, 2.201703972E+05, 2.049084232E+05
         9, 2.680851064E-02, 0.000000000E+00, 8.445418526E+04, 1.033044474E+00, 1.748290987E+02, 0.000000000E+00, 2.848150252E+02, 2.999999883E+02, 2.201762786E+05, 2.048936761E+05
        10, 2.978723404E-02, 0.000000000E+00, 8.443034379E+04, 1.032836003E+00, 1.749610486E+02, 0.000000000E+00, 2.847920931E+02, 2.999999852E+02, 2.201828578E+05, 2.048771790E+05
        11, 3.276595745E-02, 0.000000000E+00, 8.440397233E+04, 1.032605392E+00, 1.751069180E+02, 0.000000000E+00, 2.847667217E+02, 2.999999816E+02, 2.201901367E+05, 2.048589270E+05
        12, 3.574468085E-02, 0.000000000E+00, 8.437506488E+04, 1.032352583E+00, 1.752667138E+02, 0.000000000E+00, 2.847389037E+02, 2.999999776E+02, 2.201981175E+05, 2.048389149E+05
        13, 3.872340426E-02, 0.000000000E+00, 8.434361508E+04, 1.032077512E+00, 1.754404433E+02, 0.000000000E+00, 2.847086310E+02, 2.999999732E+02, 2.202068025E+05, 2.048171370E+05
        14, 4.170212766E-02, 0.000000000E+00, 8.430961612E+04, 1.031780113E+00, 1.756281137E+02, 0.000000000E+00, 2.846758954E+02, 2.999999683E+02, 2.202161939E+05, 2.047935873E+05
        15, 4.468085106E-02, 0.000000000E+00, 8.427306085E+04, 1.031460316E+00, 1.758297316E+02, 0.000000000E+00, 2.846406878E+02, 2.999999630E+02, 2.202262945E+05, 2.047682592E+05
        16, 4.765957447E-02, 0.000000000E+00, 8.423394177E+04, 1.031118046E+00, 1.760453036E+02, 0.000000000E+00, 2.846029987E+02, 2.999999572E+02, 2.202371069E+05, 2.047411459E+05
        17, 5.063829787E-02, 0.000000000E+00, 8.419225111E+04, 1.030753227E+00, 1.762748351E+02, 0.000000000E+00, 2.845628181E+02, 2.999999510E+02, 2.202486340E+05, 2.047122403E+05
        18, 5.361702128E-02, 0.000000000E+00, 8.414798083E+04, 1.030365778E+00, 1.765183308E+02, 0.000000000E+00, 2.845201357E+02, 2.999999443E+02, 2.202608788E+05, 2.046815350E+05
        19, 5.659574468E-02, 0.000000000E+00, 8.410112268E+04, 1.029955618E+00, 1.767757945E+02, 0.000000000E+00, 2.844749407E+02, 2.999999372E+02, 2.202738443E+05, 2.046490220E+05
        20, 5.957446809E-02, 0.000000000E+00, 8.405166823E+04, 1.029522661E+00, 1.770472283E+02, 0.000000000E+00, 2.844272219E+02, 2.999999297E+02, 2.202875337E+05, 2.046146935E+05
        21, 6.255319149E-02, 0.000000000E+00, 8.399960893E+04, 1.029066821E+00, 1.773326330E+02, 0.000000000E+00, 2.843769680E+02, 2.999999216E+02, 2.203019505E+05, 2.045785412E+05
        22, 6.553191489E-02, 0.000000000E+00, 8.394493611E+04, 1.028588010E+00, 1.776320076E+02, 0.000000000E+00, 2.843241672E+02, 2.999999132E+02, 2.203170978E+05, 2.045405568E+05
        23, 6.851063830E-02, 0.000000000E+00, 8.388764106E+04, 1.028086139E+00, 1.779453494E+02, 0.000000000E+00, 2.842688075E+02, 2.999999043E+02, 2.203329792E+05, 2.045007314E+05
