nodenumber,    x-coordinate,    y-coordinate,        pressure,         density,      x-velocity,      y-velocity,     temperature,total-temperature,    total-energy, internal-energy
         1, 2.978723404E-03, 0.000000000E+00, 8.455486433E+04, 1.033925368E+00, 1.742721775E+02, 0.000000000E+00, 2.849116095E+02, 2.999999872E+02, 2.201485541E+05, 2.049631581E+05
         2, 5.957446809E-03, 0.000000000E+00, 8.455050516E+04, 1.033886572E+00, 1.742952121E+02, 0.000000000E+00, 2.849076115E+02, 2.999999780E+02, 2.201496924E+05, 2.049602819E+05
         3, 8.936170213E-03, 0.000000000E+00, 8.454421741E+04, 1.033831657E+00, 1.743301135E+02, 0.000000000E+00, 2.849015564E+02, 2.999999676E+02, 2.201514199E+05, 2.049559260E+05
         4, 1.191489362E-02, 0.000000000E+00, 8.453541471E+04, 1.033754672E+00, 1.743788252E+02, 0.000000000E+00, 2.848931074E+02, 2.999999570E+02, 2.201538344E+05, 2.049498478E+05
         5, 1.489361702E-02, 0.000000000E+00, 8.452412752E+04, 1.033655983E+00, 1.744413336E+02, 0.000000000E+00, 2.848822648E+02, 2.999999463E+02, 2.201569360E+05, 2.049420478E+05
         6, 1.787234043E-02, 0.000000000E+00, 8.451033832E+04, 1.033535427E+00, 1.745177105E+02, 0.000000000E+00, 2.848690138E+02, 2.999999358E+02, 2.201607289E+05, 2.049325151E+05
         7, 2.085106383E-02, 0.000000000E+00, 8.449403988E+04, 1.033392932E+00, 1.746079777E+02, 0.000000000E+00, 2.848533475E+02, 2.999999254E+02, 2.201652152E+05, 2.049212449E+05
         8, 2.382978723E-02, 0.000000000E+00, 8.447522779E+04, 1.033228457E+00, 1.747121425E+02, 0.000000000E+00, 2.848352609E+02, 2.999999151E+02, 2.201703964E+05, 2.049082335E+05
         9, 2.680851064E-02, 0.000000000E+00, 8.445389729E+04, 1.033041955E+00, 1.748302115E+02, 0.000000000E+00, 2.848147485E+02, 2.999999050E+02, 2.201762741E+05, 2.048934771E+05
        10, 2.978723404E-02, 0.000000000E+00, 8.443004327E+04, 1.032833374E+00, 1.749621911E+02, 0.000000000E+00, 2.847918044E+02, 2.999998950E+02, 2.201828499E+05, 2.048769712E+05
