nodenumber,    x-coordinate,    y-coordinate,        pressure,         density,      x-velocity,      y-velocity,     temperature,total-temperature,    total-energy, internal-energy
        29, 8.638297872E-02, 0.000000000E+00, 8.348803690E+04, 1.024583119E+00, 1.801206972E+02, 0.000000000E+00, 2.838819475E+02, 3.000000028E+02, 2.204441218E+05, 2.042224274E+05
        30, 8.936170213E-02, 0.000000000E+00, 8.341215751E+04, 1.023917403E+00, 1.805315319E+02, 0.000000000E+00, 2.838083384E+02, 3.000000026E+02, 2.204652501E+05, 2.041694736E+05
        31, 9.234042553E-02, 0.000000000E+00, 8.333358715E+04, 1.023227898E+00, 1.809562338E+02, 0.000000000E+00, 2.837320685E+02, 3.000000023E+02, 2.204871422E+05, 2.041146056E+05
        32, 9.531914894E-02, 0.000000000E+00, 8.325231737E+04, 1.022514508E+00, 1.813947807E+02, 0.000000000E+00, 2.836531240E+02, 3.000000019E+02, 2.205098020E+05, 2.040578136E+05
        33, 9.829787234E-02, 0.000000000E+00, 8.316833977E+04, 1.021777139E+00, 1.818471487E+02, 0.000000000E+00, 2.835714913E+02, 3.000000016E+02, 2.205332333E+05, 2.039990876E+05
        34, 1.012765957E-01, 0.000000000E+00, 8.308164594E+04, 1.021015699E+00, 1.823133121E+02, 0.000000000E+00, 2.834871563E+02, 3.000000013E+02, 2.205574403E+05, 2.039384177E+05
        35, 1.042553191E-01, 0.000000000E+00, 8.299222747E+04, 1.020230090E+00, 1.827932435E+02, 0.000000000E+00, 2.834001049E+02, 3.000000009E+02, 2.205824270E+05, 2.038757936E+05
        36, 1.072340426E-01, 0.000000000E+00, 8.290007587E+04, 1.019420215E+00, 1.832869145E+02, 0.000000000E+00, 2.833103225E+02, 3.000000005E+02, 2.206081975E+05, 2.038112049E+05
        37, 1.102127660E-01, 0.000000000E+00, 8.280518259E+04, 1.018585978E+00, 1.837942955E+02, 0.000000000E+00, 2.832177944E+02, 3.000000001E+02, 2.206347562E+05, 2.037446409E+05
        38, 1.131914894E-01, 0.000000000E+00, 8.270753896E+04, 1.017727276E+00, 1.843153564E+02, 0.000000000E+00, 2.831225052E+02, 2.999999997E+02, 2.206621074E+05, 2.036760906E+05
        39, 1.161702128E-01, 0.000000000E+00, 8.260713610E+04, 1.016844007E+00, 1.848500665E+02, 0.000000000E+00, 2.830244394E+02, 2.999999993E+02, 2.206902556E+05, 2.036055429E+05
        40, 1.191489362E-01, 0.000000000E+00, 8.250396494E+04, 1.015936067E+00, 1.853983949E+02, 0.000000000E+00, 2.829235810E+02, 2.999999989E+02, 2.207192054E+05, 2.035329861E+05
        41, 1.221276596E-01, 0.000000000E+00, 8.239801614E+04, 1.015003345E+00, 1.859603111E+02, 0.000000000E+00, 2.828199133E+02, 2.999999985E+02, 2.207489615E+05, 2.034584084E+05
        42, 1.251063830E-01, 0.000000000E+00, 8.228928002E+04, 1.014045729E+00, 1.865357848E+02, 0.000000000E+00, 2.827134192E+02, 2.999999980E+02, 2.207795289E+05, 2.033817974E+05
        43, 1.280851064E-01, 0.000000000E+00, 8.217774655E+04, 1.013063102E+00, 1.871247870E+02, 0.000000000E+00, 2.826040808E+02, 2.999999976E+02, 2.208109127E+05, 2.033031402E+05
        44, 1.310638298E-01, 0.000000000E+00, 8.206340524E+04, 1.012055343E+00, 1.877272895E+02, 0.000000000E+00, 2.824918796E+02, 2.999999971E+02, 2.208431183E+05, 2.032224235E+05
        45, 1.340425532E-01, 0.000000000E+00, 8.194624514E+04, 1.011022325E+00, 1.883432656E+02, 0.000000000E+00, 2.823767964E+02, 2.999999967E+02, 2.208761511E+05, 2.031396336E+05
        46, 1.370212766E-01, 0.000000000E+00, 8.182625476E+04, 1.009963915E+00, 1.889726906E+02, 0.000000000E+00, 2.822588111E+02, 2.999999962E+02, 2.209100169E+05, 2.030547559E+05
        47, 1.400000000E-01, 0.000000000E+00, 8.170342204E+04, 1.008879975E+00, 1.896155418E+02, 0.000000000E+00, 2.821379027E+02, 2.999999958E+02, 2.209447217E+05, 2.029677754E+05
        48, 1.429787234E-01, 0.000000000E+00, 8.157773427E+04, 1.007770360E+00, 1.902717987E+02, 0.000000000E+00, 2.820140494E+02, 2.999999953E+02, 2.209802718E+05, 2.028786763E+05
        49, 1.459574468E-01, 0.000000000E+00, 8.144917807E+04, 1.006634916E+00, 1.909414435E+02, 0.000000000E+00, 2.818872284E+02, 2.999999948E+02, 2.210166738E+05, 2.027874422E+05
        50, 1.489361702E-01, 0.000000000E+00, 8.131773936E+04, 1.005473485E+00, 1.916244614E+02, 0.000000000E+00, 2.817574156E+02, 2.999999944E+02, 2.210539345E+05, 2.026940560E+05
        51, 1.519148936E-01, 0.000000000E+00, 8.118340329E+04, 1.004285899E+00, 1.923208404E+02, 0.000000000E+00, 2.816245863E+02, 2.999999939E+02, 2.210920611E+05, 2.025984996E+05
        52, 1.548936170E-01, 0.000000000E+00, 8.104615426E+04, 1.003071982E+00, 1.930305719E+02, 0.000000000E+00, 2.814887143E+02, 2.999999934E+02, 2.211310610E+05, 2.025007543E+05
        53, 1.578723404E-01, 0.000000000E+00, 8.090597583E+04, 1.001831550E+00, 1.937536508E+02, 0.000000000E+00, 2.813497723E+02, 2.999999930E+02, 2.211709422E+05, 2.024008006E+05
        54, 1.608510638E-01, 0.000000000E+00, 8.076285074E+04, 1.000564411E+00, 1.944900751E+02, 0.000000000E+00, 2.812077320E+02, 2.999999925E+02, 2.212117127E+05, 2.022986179E+05
        55, 1.638297872E-01, 0.000000000E+00, 8.061676091E+04, 9.992703639E-01, 1.952398468E+02, 0.000000000E+00, 2.810625637E+02, 2.999999921E+02, 2.212533811E+05, 2.021941850E+05
        56, 1.668085106E-01, 0.000000000E+00, 8.046768738E+04, 9.979491976E-01, 1.960029714E+02, 0.000000000E+00, 2.809142365E+02, 2.999999916E+02, 2.212959561E+05, 2.020874795E+05
        57, 1.697872340E-01, 0.000000000E+00, 8.031561034E+04, 9.966006932E-01, 1.967794579E+02, 0.000000000E+00, 2.807627182E+02, 2.999999912E+02, 2.213394472E+05, 2.019784785E+05
        58, 1.727659574E-01, 0.000000000E+00, 8.016050914E+04, 9.952246226E-01, 1.975693192E+02, 0.000000000E+00, 2.806079754E+02, 2.999999908E+02, 2.213838638E+05, 2.018671578E+05
        59, 1.757446809E-01, 0.000000000E+00, 8.000236227E+04, 9.938207486E-01, 1.983725715E+02, 0.000000000E+00, 2.804499735E+02, 2.999999904E+02, 2.214292159E+05, 2.017534924E+05
        60, 1.787234043E-01, 0.000000000E+00, 7.984114741E+04, 9.923888251E-01, 1.991892350E+02, 0.000000000E+00, 2.802886763E+02, 2.999999900E+02, 2.214755139E+05, 2.016374565E+05
        61, 1.817021277E-01, 0.000000000E+00, 7.967684143E+04, 9.909285975E-01, 2.000193328E+02, 0.000000000E+00, 2.801240467E+02, 2.999999896E+02, 2.215227685E+05, 2.015190233E+05
        62, 1.846808511E-01, 0.000000000E+00, 7.950942042E+04, 9.894398021E-01, 2.008628916E+02, 0.000000000E+00, 2.799560461E+02, 2.999999892E+02, 2.215709906E+05, 2.013981650E+05
        63, 1.876595745E-01, 0.000000000E+00, 7.933885971E+04, 9.879221674E-01, 2.017199413E+02, 0.000000000E+00, 2.797846346E+02, 2.999999888E+02, 2.216201919E+05, 2.012748529E+05
        64, 1.906382979E-01, 0.000000000E+00, 7.916513393E+04, 9.863754134E-01, 2.025905146E+02, 0.000000000E+00, 2.796097711E+02, 2.999999885E+02, 2.216703839E+05, 2.011490575E+05
        65, 1.936170213E-01, 0.000000000E+00, 7.898821703E+04, 9.847992524E-01, 2.034746471E+02, 0.000000000E+00, 2.794314135E+02, 2.999999881E+02, 2.217215790E+05, 2.010207485E+05
        66, 1.965957447E-01, 0.000000000E+00, 7.880808235E+04, 9.831933892E-01, 2.043723771E+02, 0.000000000E+00, 2.792495182E+02, 2.999999878E+02, 2.217737895E+05, 2.008898944E+05
        67, 1.995744681E-01, 0.000000000E+00, 7.862470262E+04, 9.815575215E-01, 2.052837452E+02, 0.000000000E+00, 2.790640406E+02, 2.999999875E+02, 2.218270283E+05, 2.007564633E+05
        68, 2.025531915E-01, 0.000000000E+00, 7.843805007E+04, 9.798913403E-01, 2.062087941E+02, 0.000000000E+00, 2.788749348E+02, 2.999999872E+02, 2.218813085E+05, 2.006204221E+05
        69, 2.055319149E-01, 0.000000000E+00, 7.824809641E+04, 9.781945301E-01, 2.071475686E+02, 0.000000000E+00, 2.786821539E+02, 2.999999869E+02, 2.219366437E+05, 2.004817370E+05
        70, 2.085106383E-01, 0.000000000E+00, 7.805481297E+04, 9.764667694E-01, 2.081001153E+02, 0.000000000E+00, 2.784856499E+02, 2.999999866E+02, 2.219930475E+05, 2.003403736E+05
        71, 2.114893617E-01, 0.000000000E+00, 7.785817066E+04, 9.747077313E-01, 2.090664820E+02, 0.000000000E+00, 2.782853738E+02, 2.999999864E+02, 2.220505341E+05, 2.001962965E+05
        72, 2.144680851E-01, 0.000000000E+00, 7.765814012E+04, 9.729170837E-01, 2.100467181E+02, 0.000000000E+00, 2.780812754E+02, 2.999999862E+02, 2.221091178E+05, 2.000494698E+05
        73, 2.174468085E-01, 0.000000000E+00, 7.745469169E+04, 9.710944899E-01, 2.110408739E+02, 0.000000000E+00, 2.778733037E+02, 2.999999859E+02, 2.221688134E+05, 1.998998566E+05
        74, 2.204255319E-01, 0.000000000E+00, 7.724779551E+04, 9.692396086E-01, 2.120490005E+02, 0.000000000E+00, 2.776614067E+02, 2.999999858E+02, 2.222296357E+05, 1.997474196E+05
        75, 2.234042553E-01, 0.000000000E+00, 7.703742158E+04, 9.673520950E-01, 2.130711500E+02, 0.000000000E+00, 2.774455315E+02, 2.999999856E+02, 2.222915999E+05, 1.995921206E+05
        76, 2.263829787E-01, 0.000000000E+00, 7.682353976E+04, 9.654316004E-01, 2.141073744E+02, 0.000000000E+00, 2.772256241E+02, 2.999999854E+02, 2.223547215E+05, 1.994339210E+05
        77, 2.293617021E-01, 0.000000000E+00, 7.660611990E+04, 9.634777733E-01, 2.151577265E+02, 0.000000000E+00, 2.770016299E+02, 2.999999853E+02, 2.224190162E+05, 1.992727814E+05
        78, 2.323404255E-01, 0.000000000E+00, 7.638513181E+04, 9.614902594E-01, 2.162222590E+02, 0.000000000E+00, 2.767734934E+02, 2.999999852E+02, 2.224844999E+05, 1.991086617E+05
        79, 2.353191489E-01, 0.000000000E+00, 7.616054535E+04, 9.594687017E-01, 2.173010247E+02, 0.000000000E+00, 2.765411581E+02, 2.999999851E+02, 2.225511888E+05, 1.989415216E+05
        80, 2.382978723E-01, 0.000000000E+00, 7.593233047E+04, 9.574127415E-01, 2.183940761E+02, 0.000000000E+00, 2.763045670E+02, 2.999999850E+02, 2.226190994E+05, 1.987713198E+05
        81, 2.412765957E-01, 0.000000000E+00, 7.570045725E+04, 9.553220180E-01, 2.195014657E+02, 0.000000000E+00, 2.760636620E+02, 2.999999850E+02, 2.226882482E+05, 1.985980146E+05
        82, 2.442553191E-01, 0.000000000E+00, 7.546489591E+04, 9.531961690E-01, 2.206232455E+02, 0.000000000E+00, 2.758183844E+02, 2.999999850E+02, 2.227586521E+05, 1.984215639E+05
        83, 2.472340426E-01, 0.000000000E+00, 7.522561689E+04, 9.510348309E-01, 2.217594673E+02, 0.000000000E+00, 2.755686748E+02, 2.999999850E+02, 2.228303283E+05, 1.982419247E+05
        84, 2.502127660E-01, 0.000000000E+00, 7.498259084E+04, 9.488376391E-01, 2.229101821E+02, 0.000000000E+00, 2.753144728E+02, 2.999999850E+02, 2.229032939E+05, 1.980590539E+05
        85, 2.531914894E-01, 0.000000000E+00, 7.473578869E+04, 9.466042281E-01, 2.240754409E+02, 0.000000000E+00, 2.750557176E+02, 2.999999850E+02, 2.229775665E+05, 1.978729074E+05
        86, 2.561702128E-01, 0.000000000E+00, 7.448518164E+04, 9.443342316E-01, 2.252552937E+02, 0.000000000E+00, 2.747923474E+02, 2.999999851E+02, 2.230531638E+05, 1.976834410E+05
        87, 2.591489362E-01, 0.000000000E+00, 7.423074120E+04, 9.420272829E-01, 2.264497905E+02, 0.000000000E+00, 2.745242996E+02, 2.999999851E+02, 2.231301037E+05, 1.974906095E+05
        88, 2.621276596E-01, 0.000000000E+00, 7.397243923E+04, 9.396830146E-01, 2.276589803E+02, 0.000000000E+00, 2.742515111E+02, 2.999999853E+02, 2.232084045E+05, 1.972943676E+05
        89, 2.651063830E-01, 0.000000000E+00, 7.371024790E+04, 9.373010590E-01, 2.288829121E+02, 0.000000000E+00, 2.739739177E+02, 2.999999854E+02, 2.232880844E+05, 1.970946692E+05
        90, 2.680851064E-01, 0.000000000E+00, 7.344413979E+04, 9.348810480E-01, 2.301216343E+02, 0.000000000E+00, 2.736914547E+02, 2.999999855E+02, 2.233691621E+05, 1.968914675E+05
        91, 2.710638298E-01, 0.000000000E+00, 7.317408780E+04, 9.324226132E-01, 2.313751947E+02, 0.000000000E+00, 2.734040565E+02, 2.999999857E+02, 2.234516565E+05, 1.966847155E+05
        92, 2.740425532E-01, 0.000000000E+00, 7.290006526E+04, 9.299253857E-01, 2.326436414E+02, 0.000000000E+00, 2.731116565E+02, 2.999999859E+02, 2.235355866E+05, 1.964743653E+05
        93, 2.770212766E-01, 0.000000000E+00, 7.262204585E+04, 9.273889965E-01, 2.339270218E+02, 0.000000000E+00, 2.728141875E+02, 2.999999861E+02, 2.236209717E+05, 1.962603684E+05
        94, 2.800000000E-01, 0.000000000E+00, 7.234000367E+04, 9.248130760E-01, 2.352253835E+02, 0.000000000E+00, 2.725115812E+02, 2.999999863E+02, 2.237078314E+05, 1.960426758E+05
        95, 2.829787234E-01, 0.000000000E+00, 7.205391318E+04, 9.221972539E-01, 2.365387741E+02, 0.000000000E+00, 2.722037685E+02, 2.999999865E+02, 2.237961855E+05, 1.958212378E+05
        96, 2.859574468E-01, 0.000000000E+00, 7.176374925E+04, 9.195411595E-01, 2.378672416E+02, 0.000000000E+00, 2.718906793E+02, 2.999999868E+02, 2.238860543E+05, 1.955960039E+05
        97, 2.889361702E-01, 0.000000000E+00, 7.146948712E+04, 9.168444212E-01, 2.392108339E+02, 0.000000000E+00, 2.715722425E+02, 2.999999871E+02, 2.239774580E+05, 1.953669230E+05
        98, 2.919148936E-01, 0.000000000E+00, 7.117110240E+04, 9.141066663E-01, 2.405696000E+02, 0.000000000E+00, 2.712483858E+02, 2.999999874E+02, 2.240704174E+05, 1.951339430E+05
        99, 2.948936170E-01, 0.000000000E+00, 7.086857107E+04, 9.113275212E-01, 2.419435890E+02, 0.000000000E+00, 2.709190360E+02, 2.999999877E+02, 2.241649536E+05, 1.948970114E+05
       100, 2.978723404E-01, 0.000000000E+00, 7.056186947E+04, 9.085066105E-01, 2.433328513E+02, 0.000000000E+00, 2.705841186E+02, 2.999999880E+02, 2.242610879E+05, 1.946560745E+05
       101, 3.008510638E-01, 0.000000000E+00, 7.025097427E+04, 9.056435577E-01, 2.447374381E+02, 0.000000000E+00, 2.702435580E+02, 2.999999884E+02, 2.243588421E+05, 1.944110779E+05
       102, 3.038297872E-01, 0.000000000E+00, 6.993586249E+04, 9.027379844E-01, 2.461574017E+02, 0.000000000E+00, 2.698972772E+02, 2.999999887E+02, 2.244582382E+05, 1.941619662E+05
       103, 3.068085106E-01, 0.000000000E+00, 6.961651149E+04, 8.997895101E-01, 2.475927960E+02, 0.000000000E+00, 2.695451980E+02, 2.999999891E+02, 2.245592987E+05, 1.939086832E+05
       104, 3.097872340E-01, 0.000000000E+00, 6.929289895E+04, 8.967977526E-01, 2.490436762E+02, 0.000000000E+00, 2.691872406E+02, 2.999999895E+02, 2.246620464E+05, 1.936511715E+05
       105, 3.127659574E-01, 0.000000000E+00, 6.896500289E+04, 8.937623274E-01, 2.505100990E+02, 0.000000000E+00, 2.688233241E+02, 2.999999899E+02, 2.247665047E+05, 1.933893728E+05
       106, 3.157446809E-01, 0.000000000E+00, 6.863280173E+04, 8.906828482E-01, 2.519921227E+02, 0.000000000E+00, 2.684533659E+02, 2.999999904E+02, 2.248726971E+05, 1.931232278E+05
       107, 3.187234043E-01, 0.000000000E+00, 6.829627423E+04, 8.875589268E-01, 2.534898073E+02, 0.000000000E+00, 2.680772820E+02, 2.999999908E+02, 2.249806479E+05, 1.928526761E+05
       108, 3.217021277E-01, 0.000000000E+00, 6.795539967E+04, 8.843901735E-01, 2.550032141E+02, 0.000000000E+00, 2.676949871E+02, 2.999999913E+02, 2.250903815E+05, 1.925776561E+05
       109, 3.246808511E-01, 0.000000000E+00, 6.761015781E+04, 8.811761980E-01, 2.565324058E+02, 0.000000000E+00, 2.673063942E+02, 2.999999917E+02, 2.252019228E+05, 1.922981055E+05
       110, 3.276595745E-01, 0.000000000E+00, 6.726052905E+04, 8.779166095E-01, 2.580774462E+02, 0.000000000E+00, 2.669114151E+02, 2.999999922E+02, 2.253152973E+05, 1.920139607E+05
       111, 3.306382979E-01, 0.000000000E+00, 6.690649459E+04, 8.746110188E-01, 2.596383993E+02, 0.000000000E+00, 2.665099604E+02, 2.999999927E+02, 2.254305305E+05, 1.917251573E+05
       112, 3.336170213E-01, 0.000000000E+00, 6.654803654E+04, 8.712590389E-01, 2.612153294E+02, 0.000000000E+00, 2.661019393E+02, 2.999999932E+02, 2.255476486E+05, 1.914316301E+05
       113, 3.365957447E-01, 0.000000000E+00, 6.618513817E+04, 8.678602876E-01, 2.628082997E+02, 0.000000000E+00, 2.656872602E+02, 2.999999937E+02, 2.256666777E+05, 1.911333133E+05
       114, 3.395744681E-01, 0.000000000E+00, 6.581778417E+04, 8.644143891E-01, 2.644173721E+02, 0.000000000E+00, 2.652658309E+02, 2.999999943E+02, 2.257876444E+05, 1.908301404E+05
       115, 3.425531915E-01, 0.000000000E+00, 6.544596092E+04, 8.609209774E-01, 2.660426051E+02, 0.000000000E+00, 2.648375585E+02, 2.999999948E+02, 2.259105754E+05, 1.905220446E+05
       116, 3.455319149E-01, 0.000000000E+00, 6.506965687E+04, 8.573796989E-01, 2.676840536E+02, 0.000000000E+00, 2.644023504E+02, 2.999999954E+02, 2.260354972E+05, 1.902089593E+05
       117, 3.485106383E-01, 0.000000000E+00, 6.468886287E+04, 8.537902162E-01, 2.693417668E+02, 0.000000000E+00, 2.639601139E+02, 2.999999959E+02, 2.261624363E+05, 1.898908179E+05
       118, 3.514893617E-01, 0.000000000E+00, 6.430357265E+04, 8.501522121E-01, 2.710157869E+02, 0.000000000E+00, 2.635107576E+02, 2.999999965E+02, 2.262914192E+05, 1.895675545E+05
       119, 3.544680851E-01, 0.000000000E+00, 6.391378322E+04, 8.464653936E-01, 2.727061472E+02, 0.000000000E+00, 2.630541909E+02, 2.999999970E+02, 2.264224717E+05, 1.892391040E+05
       120, 3.574468085E-01, 0.000000000E+00, 6.351949531E+04, 8.427294965E-01, 2.744128709E+02, 0.000000000E+00, 2.625903253E+02, 2.999999976E+02, 2.265556193E+05, 1.889054028E+05
       121, 3.604255319E-01, 0.000000000E+00, 6.312071387E+04, 8.389442895E-01, 2.761359687E+02, 0.000000000E+00, 2.621190747E+02, 2.999999982E+02, 2.266908867E+05, 1.885663889E+05
       122, 3.634042553E-01, 0.000000000E+00, 6.271744851E+04, 8.351095792E-01, 2.778754373E+02, 0.000000000E+00, 2.616403560E+02, 2.999999988E+02, 2.268282977E+05, 1.882220024E+05
       123, 3.663829787E-01, 0.000000000E+00, 6.230971395E+04, 8.312252145E-01, 2.796312583E+02, 0.000000000E+00, 2.611540893E+02, 2.999999994E+02, 2.269678753E+05, 1.878721860E+05
       124, 3.693617021E-01, 0.000000000E+00, 6.189753041E+04, 8.272910903E-01, 2.814033961E+02, 0.000000000E+00, 2.606601991E+02, 3.000000000E+02, 2.271096411E+05, 1.875168853E+05
       125, 3.723404255E-01, 0.000000000E+00, 6.148092396E+04, 8.233071515E-01, 2.831917972E+02, 0.000000000E+00, 2.601586142E+02, 3.000000006E+02, 2.272536156E+05, 1.871560491E+05
       126, 3.753191489E-01, 0.000000000E+00, 6.105992686E+04, 8.192733967E-01, 2.849963885E+02, 0.000000000E+00, 2.596492687E+02, 3.000000012E+02, 2.273998176E+05, 1.867896300E+05
       127, 3.782978723E-01, 0.000000000E+00, 6.063457783E+04, 8.151898805E-01, 2.868170773E+02, 0.000000000E+00, 2.591321020E+02, 3.000000018E+02, 2.275482647E+05, 1.864175843E+05
       128, 3.812765957E-01, 0.000000000E+00, 6.020492217E+04, 8.110567164E-01, 2.886537498E+02, 0.000000000E+00, 2.586070592E+02, 3.000000024E+02, 2.276989725E+05, 1.860398727E+05
       129, 3.842553191E-01, 0.000000000E+00, 5.977101200E+04, 8.068740784E-01, 2.905062714E+02, 0.000000000E+00, 2.580740917E+02, 3.000000030E+02, 2.278519549E+05, 1.856564601E+05
       130, 3.872340426E-01, 0.000000000E+00, 5.933290625E+04, 8.026422025E-01, 2.923744864E+02, 0.000000000E+00, 2.575331573E+02, 3.000000036E+02, 2.280072242E+05, 1.852673161E+05
       131, 3.902127660E-01, 0.000000000E+00, 5.889067076E+04, 7.983613877E-01, 2.942582178E+02, 0.000000000E+00, 2.569842201E+02, 3.000000041E+02, 2.281647906E+05, 1.848724151E+05
       132, 3.931914894E-01, 0.000000000E+00, 5.844437823E+04, 7.940319961E-01, 2.961572678E+02, 0.000000000E+00, 2.564272514E+02, 3.000000047E+02, 2.283246623E+05, 1.844717362E+05
       133, 3.961702128E-01, 0.000000000E+00, 5.799410816E+04, 7.896544536E-01, 2.980714180E+02, 0.000000000E+00, 2.558622290E+02, 3.000000053E+02, 2.284868458E+05, 1.840652636E+05
       134, 3.991489362E-01, 0.000000000E+00, 5.753994677E+04, 7.852292494E-01, 3.000004298E+02, 0.000000000E+00, 2.552891378E+02, 3.000000059E+02, 2.286513453E+05, 1.836529863E+05
