x-coordinate,y-coordinate,pressure,density,x-velocity,y-velocity,temperature
0.4140792772,0.002018783115,-0.6542892456054688,0.773917555809021,13.126879692077637,0.0012087784707546234,-0.110690176486969
0.4051415878,0.002019458325,-0.633608341217041,0.7861565351486206,12.684076309204102,0.0012066327035427094,-0.10354495048522949
0.42301696,0.002020440857,-0.6758748292922974,0.7611424922943115,13.58737850189209,0.0012025795876979828,-0.11848556995391846
0.3962039203,0.002022313083,-0.6137869358062744,0.7978816032409668,12.257705688476562,0.0011945925652980804,-0.0969896912574768
0.4319546032,0.002024512356,-0.6984106302261353,0.7478116750717163,14.066908836364746,0.0011889897286891937,-0.1269974708557129
0.3872662977,0.002027189394,-0.5947815179824829,0.8091177940368652,11.846636772155762,0.0011720620095729828,-0.09096992015838623
0.4408921721,0.002031015707,-0.7219427824020386,0.7339061498641968,14.566972732543945,0.0011693201959133148,-0.1362994909286499
0.3783287374,0.002033929028,-0.5765517354011536,0.8198895454406738,11.449810981750488,0.0011378489434719086,-0.08543550968170166
0.3723704047,0.002039379194,-0.5648095607757568,0.8268247842788696,11.19270133972168,0.0011093579232692719,-0.08199363946914673
0.4528087545,0.0020434983,-0.7549524903297424,0.7144496440887451,15.26846981048584,0.0011390410363674164,-0.15007102489471436
0.3634329732,0.002048873114,-0.5477849245071411,0.836876630783081,10.817554473876953,0.0010583363473415375,-0.07717102766036987
0.4617460125,0.002055740935,-0.7809959650039673,0.699161171913147,15.822997093200684,0.0011167488992214203,-0.16154474020004272
0.4647250572,0.002060373961,-0.789931058883667,0.693932056427002,16.013633728027344,0.0011100731790065765,-0.16560721397399902
0.3485374434,0.002067824216,-0.5208913087844849,0.8527548313140869,10.218305587768555,0.0009520016610622406,-0.06994742155075073
0.4736620479,0.002075938702,-0.8175244927406311,0.6778498888015747,16.604045867919922,0.001093979924917221,-0.1785651445388794
0.4766409923,0.002081684392,-0.8269902467727661,0.6723587512969971,16.807289123535156,0.001090463250875473,-0.18315619230270386
0.3336421527,0.002090116994,-0.495712012052536,0.8676320314407349,9.648636817932129,0.0008218251168727875,-0.06360763311386108
0.3276841038,0.002099871268,-0.4860881268978119,0.8733251094818115,9.428378105163574,0.0007640086114406586,-0.06128847599029541
0.4885564687,0.002107472316,-0.8662306666374207,0.649765133857727,17.65488624572754,0.0010895691812038422,-0.20300573110580444
0.3187471022,0.002115326271,-0.47210416197776794,0.8816077709197998,9.105582237243652,0.0006725750863552094,-0.0580173134803772
0.3127891483,0.002126144427,-0.463070809841156,0.8869671821594238,8.895215034484863,0.0006087981164455414,-0.05596500635147095
0.3068312312,0.002137347059,-0.4542602300643921,0.8922022581100464,8.688538551330566,0.0005439482629299164,-0.054007112979888916
0.5034500531,0.00214586874,-0.9184849262237549,0.6202025413513184,18.799697875976562,0.0011274777352809906,-0.2315659523010254
0.297894422,0.002154820592,-0.44144490361213684,0.8998336791992188,8.385130882263184,0.00044297799468040466,-0.05123502016067505
0.2919365917,0.002166881829,-0.43315744400024414,0.9047815799713135,8.187058448791504,0.0003753863275051117,-0.049488186836242676
0.2859787935,0.002179245521,-0.4250676929950714,0.9096231460571289,7.992220878601074,0.00030755624175071716,-0.04781621694564819
0.5183427593,0.002190339484,-0.9744023680686951,0.5894045829772949,20.052141189575195,0.0012222491204738617,-0.2650226950645447
0.5213211968,0.00219988097,-0.9860290884971619,0.5831269025802612,20.31688690185547,0.001249011605978012,-0.2723815441131592
0.2710844267,0.002211324709,-0.40566369891166687,0.9212876558303833,7.51845121383667,0.00013792142271995544,-0.04393315315246582
0.265126726,0.002224563669,-0.3982144594192505,0.9257897138595581,7.333984375,7.116422057151794e-05,-0.04248684644699097
0.2591690484,0.002238000991,-0.3909344971179962,0.930202841758728,7.15225887298584,5.837529897689819e-06,-0.0410955548286438
0.5362128934,0.002250419643,-1.0463385581970215,0.5513548851013184,21.719369888305664,0.0014210902154445648,-0.31298524141311646
0.5391911395,0.002261042338,-1.0588233470916748,0.5449545383453369,22.016618728637695,0.0014623366296291351,-0.32193535566329956
0.2442749395,0.002272312016,-0.37344256043434143,0.9408721923828125,6.7093048095703125,-0.0001498498022556305,-0.037835657596588135
0.2383173232,0.002286263507,-0.3667149543762207,0.9450030326843262,6.536450386047363,-0.00020802393555641174,-0.036610305309295654
0.2323597186,0.002300310491,-0.36013394594192505,0.9490594863891602,6.365939617156982,-0.0002635754644870758,-0.03542530536651611
0.2264021229,0.002314430133,-0.3536956310272217,0.9530453681945801,6.197698593139648,-0.00031614676117897034,-0.034277915954589844
0.5570600396,0.002327772129,-1.1364006996154785,0.506677508354187,23.93016242980957,0.0017512999475002289,-0.38235992193222046
0.5600381036,0.002339325392,-1.1497206687927246,0.5003751516342163,24.27219581604004,0.0018036924302577972,-0.3936665654182434
0.5630161459,0.002350984626,-1.1631314754486084,0.49411308765411377,24.621257781982422,0.0018560849130153656,-0.40536177158355713
0.205550568,0.002364091773,-0.3322198688983917,0.9664702415466309,5.625817775726318,-0.0004732646048069,-0.030524492263793945
0.1995929784,0.002378261282,-0.3263700604438782,0.970165491104126,5.467005252838135,-0.0005090273916721344,-0.029517769813537598
0.1936353841,0.002392391433,-0.3206407129764557,0.973801851272583,5.310121536254883,-0.000540856271982193,-0.028536856174468994
0.1876777831,0.002406467925,-0.31502819061279297,0.977381706237793,5.155109882354736,-0.000567559152841568,-0.02757960557937622
0.1817201738,0.002420476455,-0.30952876806259155,0.9809069633483887,5.00192403793335,-0.0005897320806980133,-0.026645183563232422
0.1757625545,0.002434402716,-0.30413976311683655,0.9843782186508179,4.850503921508789,-0.0006071366369724274,-0.02573084831237793
0.5868397924,0.002447544518,-1.2720839977264404,0.44634032249450684,27.682207107543945,0.0022529922425746918,-0.5146486759185791
0.5898176738,0.002459959253,-1.2856364250183105,0.4407769441604614,28.09990119934082,0.002295311540365219,-0.5304967164993286
0.5927955416,0.00247243595,-1.2990918159484863,0.4353315830230713,28.525535583496094,0.002336319535970688,-0.5468767881393433
0.5957733966,0.002484970221,-1.31241774559021,0.43001222610473633,28.9591007232666,0.002375241369009018,-0.5638023614883423
0.5987512398,0.002497557681,-1.3255794048309326,0.42482733726501465,29.400527954101562,0.002412911504507065,-0.5812842845916748
0.601729072,0.002510193945,-1.3385372161865234,0.41978561878204346,29.849699020385742,0.0024502836167812347,-0.5993319749832153
0.6047068943,0.002522874633,-1.3512481451034546,0.41489529609680176,30.306421279907227,0.0024877749383449554,-0.6179516911506653
0.6076847076,0.002535595363,-1.3636654615402222,0.41016507148742676,30.770492553710938,0.0025257430970668793,-0.6371488571166992
0.6106625128,0.002548351759,-1.3757388591766357,0.4056035280227661,31.24159049987793,0.0025656186044216156,-0.6569241881370544
0.6136403109,0.002561139444,-1.3874123096466064,0.4012186527252197,31.719343185424805,0.002609487622976303,-0.6772757768630981
0.6166181029,0.002573954043,-1.398626446723938,0.397019624710083,32.20328903198242,0.0026582442224025726,-0.698196291923523
0.6195958898,0.002586791182,-1.409317135810852,0.3930155038833618,32.69283676147461,0.002715345472097397,-0.7196735143661499
0.6225736725,0.002599646491,-1.419416069984436,0.3892155885696411,33.18730926513672,0.002781864255666733,-0.74168860912323
0.09235375142,0.002610310887,-0.23875835537910461,1.0281298160552979,2.8947887420654297,-0.0002616681158542633,-0.014483630657196045
0.08639571768,0.002620242921,-0.23471492528915405,1.0309503078460693,2.7655153274536133,-0.00019264593720436096,-0.013757586479187012
0.0804376357,0.002629598639,-0.23074471950531006,1.0337344408035278,2.6374969482421875,-0.00011623278260231018,-0.013039171695709229
0.6315070058,0.00263827762,-1.4454097747802734,0.37913739681243896,34.69153594970703,0.0030662380158901215,-0.810661792755127
0.06554221846,0.002650176537,-0.2211291491985321,1.040540337562561,2.3227953910827637,0.0001013241708278656,-0.011272728443145752
0.05958397049,0.002657194914,-0.21740230917930603,1.0432026386260986,2.1989989280700684,0.000199194997549057,-0.010576784610748291
0.6374625598,0.002664038567,-1.4583321809768677,0.3736269474029541,35.70033264160156,0.0033547841012477875,-0.8586210608482361
0.04468818139,0.002671647056,-0.20837292075157166,1.049712061882019,1.8945707082748413,0.000470038503408432,-0.008862495422363281
0.64044034,0.002676905133,-1.4632079601287842,0.3712717294692993,36.20224380493164,0.0035366974771022797,-0.8829963803291321
0.02979220438,0.002681665295,-0.19973629713058472,1.0560208559036255,1.5971320867538452,0.0007797442376613617,-0.007180750370025635
0.02085456125,0.002685771079,-0.1947348713874817,1.0597121715545654,1.4219096899032593,0.00098394975066185,-0.006185650825500488
0.01191689774,0.002688910087,-0.1898638904094696,1.0633351802825928,1.2490352392196655,0.001201864331960678,-0.0052002668380737305
0.005958449774,0.00269067027,-0.1866864562034607,1.065713882446289,1.135048270225525,0.0013546906411647797,-0.004548311233520508
0.4052472021,0.008077833301,-0.6441196203231812,0.7878358364105225,12.98631763458252,0.005178686231374741,-0.10812824964523315
0.4231316699,0.008081763428,-0.6886833906173706,0.7621049880981445,13.958603858947754,0.005552168935537338,-0.1248389482498169
0.3963050429,0.008089252331,-0.6232787370681763,0.7998740673065186,12.528326034545898,0.005003686994314194,-0.10081475973129272
0.4320737318,0.008098049424,-0.7125104665756226,0.7483657598495483,14.475959777832031,0.005753751844167709,-0.13438677787780762
0.6464217811,0.008107749647,-1.482129693031311,0.36142611503601074,38.9899787902832,0.013175304979085922,-1.0299513339996338
0.3843824558,0.008116946865,-0.5968728065490723,0.8151254653930664,11.943802833557129,0.004778262227773666,-0.09199482202529907
0.443995995,0.008134906955,-0.7460005283355713,0.7290985584259033,15.201958656311035,0.006041642278432846,-0.14854955673217773
0.6493977198,0.008146151513,-1.4799741506576538,0.3600912094116211,39.48063659667969,0.013893302530050278,-1.0562686920166016
0.4499568247,0.008159869614,-0.7635193467140198,0.7190486192703247,15.581741333007812,0.0061964355409145355,-0.15631014108657837
0.3664994947,0.00818216174,-0.5600042343139648,0.8364144563674927,11.117416381835938,0.0044534169137477875,-0.08049166202545166
0.3635191267,0.008195492456,-0.554158091545105,0.8397903442382812,10.985057830810547,0.0044010840356349945,-0.07875221967697144
0.6553496681,0.008222642965,-1.470503330230713,0.3585805892944336,40.4105339050293,0.015520002692937851,-1.1071088314056396
0.3545782512,0.008239237924,-0.5371026396751404,0.8496401309967041,10.59653091430664,0.004245635122060776,-0.07380574941635132
0.6583256848,0.008260699829,-1.4630476236343384,0.3584632873535156,40.84339141845703,0.016415145248174667,-1.131211757659912
0.4708174116,0.008281888719,-0.8291670083999634,0.6816681623458862,17.010011672973633,0.006806489080190659,-0.18761515617370605
0.4737971278,0.008303754808,-0.8391206860542297,0.6760501861572266,17.227813720703125,0.006903465837240219,-0.19267773628234863
0.4767767351,0.00832673757,-0.8492234945297241,0.6703647375106812,17.44934844970703,0.007004257291555405,-0.19790327548980713
0.4797562278,0.008350839698,-0.8594777584075928,0.6646122932434082,17.674724578857422,0.007107611745595932,-0.20329898595809937
0.4827356,0.008376063903,-0.8698844313621521,0.6587936878204346,17.9040470123291,0.007213469594717026,-0.20887035131454468
0.4857148461,0.008402412902,-0.8804454803466797,0.6529107093811035,18.137432098388672,0.007323797792196274,-0.21462351083755493
0.4886939598,0.008429889262,-0.8911616802215576,0.6469650268554688,18.374996185302734,0.007437344640493393,-0.2205653190612793
0.4916729364,0.008458484255,-0.9020352959632874,0.6409569978713989,18.616846084594727,0.007554229348897934,-0.22670280933380127
0.6761826032,0.008485364741,-1.3777148723602295,0.3688157796859741,42.78382110595703,0.022149410098791122,-1.2429203987121582
0.4976304727,0.008518916952,-0.9242573976516724,0.6287648677825928,19.113927841186523,0.007797475904226303,-0.23959338665008545
0.3068993927,0.008549388236,-0.45699700713157654,0.8960615396499634,8.711223602294922,0.003504391759634018,-0.05297368764877319
0.3039197825,0.00857234089,-0.45252954959869385,0.8986670970916748,8.602456092834473,0.003464695066213608,-0.051918625831604004
0.3009402075,0.008595642841,-0.4481185972690582,0.9012422561645508,8.494619369506836,0.003425832837820053,-0.050887227058410645
0.6880882393,0.008630436066,-1.2832047939300537,0.38879239559173584,43.25429153442383,0.025135215371847153,-1.2713196277618408
0.691064805,0.008665964899,-1.2555683851242065,0.3956632614135742,43.257415771484375,0.025663282722234726,-1.2716686725616455
0.2890222443,0.00869210932,-0.43102553486824036,0.9112498760223389,8.072342872619629,0.003282662481069565,-0.046980202198028564
0.5154997036,0.008724015666,-0.9947664141654968,0.5909439325332642,20.72150230407715,0.008609946817159653,-0.2837669849395752
0.51847742,0.008761357936,-1.007079005241394,0.5844905376434326,21.00787353515625,0.008755918592214584,-0.29202550649642944
0.2771047806,0.008793228015,-0.41476771235466003,0.9208189249038696,7.663725852966309,0.0031586848199367523,-0.04338955879211426
0.2741254858,0.008819147075,-0.41082724928855896,0.9231472015380859,7.563595771789551,0.003131505101919174,-0.04253631830215454
0.2711462174,0.008845298837,-0.4069347679615021,0.9254506826400757,7.464236736297607,0.003104802221059799,-0.04169970750808716
0.5274097595,0.008878208876,-1.0449604988098145,0.5649476051330566,21.901622772216797,0.009210702031850815,-0.318539023399353
0.5303869437,0.008918669123,-1.057895302772522,0.5583875179290771,22.21162986755371,0.00936632975935936,-0.3279944062232971
0.2592293853,0.008952003964,-0.39182865619659424,0.9344278573989868,7.074323654174805,0.0030140839517116547,-0.03850829601287842
0.2562502319,0.008979147551,-0.3881645202636719,0.9366154670715332,6.97866153717041,0.002995844930410385,-0.0377468466758728
0.253271098,0.009006455185,-0.3845435082912445,0.9387810230255127,6.883699893951416,0.0029787980020046234,-0.036998450756073
0.5393177493,0.00904416935,-1.0975819826126099,0.5386362075805664,23.180339813232422,0.0098416768014431,-0.35838741064071655
0.5422944468,0.009087278656,-1.1110904216766357,0.5320470333099365,23.5167293548584,0.0100017748773098,-0.3692389130592346
0.2413547316,0.009117097589,-0.37048009037971497,0.9472337961196899,6.5106329917907715,0.0029259882867336273,-0.03413122892379761
0.2383756758,0.009145054028,-0.3670659363269806,0.9492964744567871,6.419008731842041,0.002917524427175522,-0.03344368934631348
0.5482475077,0.009175236714,-1.1384892463684082,0.5188965797424316,24.210771560668945,0.010321076959371567,-0.3921087980270386
0.7416786794,0.009206701685,-0.760615348815918,0.5752149820327759,40.027584075927734,0.027729053050279617,-1.0863702297210693
0.744656778,0.009233899112,-0.7403304576873779,0.5847643613815308,39.86786651611328,0.027800675481557846,-1.0775662660598755
0.5542001516,0.009265321091,-1.166346788406372,0.5058238506317139,24.93442153930664,0.010635849088430405,-0.4166386127471924
0.5571763285,0.009311088514,-1.1804232597351074,0.4993330240249634,25.307802200317383,0.010790225118398666,-0.4295673966407776
0.7565701332,0.009336417169,-0.6733791828155518,0.6189188957214355,39.36393356323242,0.028081577271223068,-1.0503015518188477
0.7595487117,0.009360399778,-0.6599127650260925,0.6265648603439331,39.26700973510742,0.028137609362602234,-1.0451817512512207
0.2115645326,0.009399589222,-0.338040828704834,0.9670267105102539,5.621902942657471,0.0029193125665187836,-0.027705729007720947
0.2085855309,0.009427986912,-0.33499452471733093,0.9689102172851562,5.536233901977539,0.0029294453561306,-0.027112305164337158
0.5661043285,0.009450981658,-1.2230916023254395,0.4801267385482788,26.476200103759766,0.011236187070608139,-0.471216082572937
0.2026275203,0.009484722213,-0.3290020227432251,0.972628116607666,5.366522312164307,0.00295388326048851,-0.025948286056518555
0.7804013781,0.009507952299,-0.5945485234260559,0.6736074686050415,38.79720687866211,0.027849607169628143,-1.0213470458984375
0.1966694938,0.009541328684,-0.32314130663871765,0.9762833118438721,5.198953628540039,0.0029873810708522797,-0.024812936782836914
0.7893396076,0.00955890204,-0.5784145593643188,0.6918050050735474,38.661190032958984,0.026959199458360672,-1.0148320198059082
0.7952988631,0.009588124776,-0.5705227255821228,0.7036744356155396,38.580421447753906,0.025928225368261337,-1.0110266208648682
0.7982786137,0.009601211874,-0.56730717420578,0.7095648050308228,38.541908264160156,0.02525188773870468,-1.0092203617095947
0.1877324089,0.009625871701,-0.3145875036716461,0.981652021408081,4.951496601104736,0.003052111715078354,-0.023160219192504883
0.578007208,0.009642864027,-1.2803623676300049,0.4554097652435303,28.15248680114746,0.011776503175497055,-0.5341141223907471
0.8161585151,0.009657328958,-0.5561233162879944,0.7447010278701782,38.322967529296875,0.018329812213778496,-0.9989005923271179
0.825098993,0.009673628876,-0.5545633435249329,0.7622665166854858,38.21575164794922,0.012666506692767143,-0.9937410950660706
0.8310593851,0.009681883762,-0.5546421408653259,0.7739858627319336,38.144073486328125,0.007967103272676468,-0.9902387261390686
0.5809827485,0.009691674006,-1.2945977449417114,0.4494396448135376,28.593515396118164,0.011901136487722397,-0.5512784719467163
0.1758161753,0.009737610865,-0.3036068379878998,0.9886069297790527,4.628533363342285,0.0031666718423366547,-0.021040737628936768
0.5869336377,0.009790178073,-1.3227615356445312,0.4378035068511963,29.50237464904785,0.01214032992720604,-0.5874620676040649
0.5899089932,0.00983983701,-1.336618423461914,0.43215274810791016,29.970212936401367,0.01225709542632103,-0.6065146923065186
0.592884294,0.009889743798,-1.350269079208374,0.4266246557235718,30.446897506713867,0.012372549623250961,-0.6262270212173462
0.5958595439,0.009939880884,-1.363667607307434,0.42122626304626465,30.932294845581055,0.01249062642455101,-0.6466109752655029
0.5988347463,0.009990230723,-1.376763105392456,0.4159657955169678,31.426240921020508,0.012612815946340561,-0.6676772832870483
0.6018099051,0.01004077578,-1.3895004987716675,0.4108508825302124,31.92845344543457,0.01274227723479271,-0.6894322633743286
0.6047850241,0.01009149853,-1.401818037033081,0.40588974952697754,32.43856430053711,0.012882109731435776,-0.7118768692016602
0.4082636566,0.01009491648,-0.6553323268890381,0.7841981649398804,13.253518104553223,0.007339116185903549,-0.11242979764938354
0.4201886756,0.01009810663,-0.6855679750442505,0.7668890953063965,13.917732238769531,0.007685419172048569,-0.12399166822433472
0.3993199494,0.01010564535,-0.633819043636322,0.7965205907821655,12.77823257446289,0.0070959292352199554,-0.10461366176605225
0.134107556,0.0101135116,-0.2686382234096527,1.0112988948822021,3.556033134460449,0.00382816419005394,-0.014229774475097656
0.4321134414,0.01012256178,-0.7176949381828308,0.7485239505767822,14.620342254638672,0.00806557759642601,-0.13703274726867676
0.3873953183,0.01013594697,-0.6065858602523804,0.8121205568313599,12.172274589538574,0.006792303174734116,-0.09519708156585693
0.4380756025,0.01014288355,-0.7345085740089417,0.7389301061630249,14.987354278564453,0.008268948644399643,-0.1441747546195984
0.3814331989,0.01015742607,-0.5935579538345337,0.8195829391479492,11.880308151245117,0.0066479407250881195,-0.09087735414505005
0.3784521975,0.01016964514,-0.5871852040290833,0.8232332468032837,11.736936569213867,0.006577964872121811,-0.08880722522735596
0.1251694709,0.01018946944,-0.26178205013275146,1.0158567428588867,3.3370704650878906,0.00402199849486351,-0.012868821620941162
0.4499992223,0.01019983702,-0.7697179913520813,0.7188984155654907,15.75568675994873,0.008705910295248032,-0.1598532795906067
0.4529799425,0.0102174915,-0.778861939907074,0.7137123346328735,15.955378532409668,0.008822377771139145,-0.16408771276474
0.1192105948,0.01023870317,-0.2573261260986328,1.0188405513763428,3.1931023597717285,0.00416087731719017,-0.011977970600128174
0.4589411141,0.01025692209,-0.7975751757621765,0.7031258344650269,16.364484786987305,0.009065087884664536,-0.17296653985977173
0.4619215518,0.01027870468,-0.8071481585502625,0.6977255344390869,16.57408905029297,0.009191211313009262,-0.1776207685470581
0.6166851775,0.01029581617,-1.4455143213272095,0.38775432109832764,34.54743194580078,0.013645943254232407,-0.8084156513214111
0.110272013,0.01031000511,-0.2508082389831543,1.0232346057891846,2.9801082611083984,0.004384275525808334,-0.010663866996765137
0.1072924074,0.01033300437,-0.2486792504787445,1.0246782302856445,2.9098901748657227,0.004461761564016342,-0.010231971740722656
0.4708621901,0.0103523609,-0.8367549777030945,0.681098222732544,17.224184036254883,0.009589608758687973,-0.19250380992889404
0.1013330699,0.01037771797,-0.24448364973068237,1.027535080909729,2.7705955505371094,0.0046231709420681,-0.009376347064971924
0.6226351155,0.01039858596,-1.4629123210906982,0.37984418869018555,35.631797790527344,0.014233704656362534,-0.8604301810264587
0.4768219827,0.01040842196,-0.8572527170181274,0.6696637868881226,17.676368713378906,0.00987439975142479,-0.20325040817260742
0.4798016677,0.01043854962,-0.8677350878715515,0.6638444662094116,17.908416748046875,0.01002257689833641,-0.2088894248008728
0.3337426785,0.01045058497,-0.5017130970954895,0.8722301721572876,9.766912460327148,0.005657073110342026,-0.06363517045974731
0.3307624257,0.01047468634,-0.4966234862804413,0.875154972076416,9.646154403686523,0.005605336278676987,-0.062280237674713135
0.08345396509,0.0104999824,-0.23238438367843628,1.0358655452728271,2.3617606163024902,0.0051476918160915375,-0.00687408447265625
0.08047394704,0.01051839456,-0.23043620586395264,1.0372196435928345,2.2949156761169434,0.005240675061941147,-0.0064658522605896
0.4887397901,0.01053736158,-0.9001325964927673,0.6459918022155762,18.629776000976562,0.010490413755178452,-0.2269485592842102
0.07451376468,0.01055333419,-0.2265966534614563,1.0399000644683838,2.162330150604248,0.005431171506643295,-0.005657553672790527
0.318841894,0.01057663135,-0.4769373834133148,0.8864861726760864,9.174493789672852,0.005409356206655502,-0.05717897415161133
0.3158618796,0.01060342912,-0.47217807173728943,0.8892310857772827,9.05929946899414,0.005363103002309799,-0.05597841739654541
0.06259282486,0.01061509548,-0.2191372513771057,1.045149803161621,1.9014924764633179,0.0058286152780056,-0.0040705204010009766
